code,name
603689.SS,皖天然气
688498.SS,源杰科技
601901.SS,方正证券
601138.SS,工业富联
601669.SS,中国电建
000017.SZ,深中华A
601038.SS,一拖股份
688003.SS,天准科技
300191.SZ,潜能恒信
300477.SZ,ST合纵
300326.SZ,ST凯利
301611.SZ,珂玛科技
603212.SS,赛伍技术
000953.SZ,中哲精化
688652.SS,京仪装备
300091.SZ,*ST金灵
688103.SS,国力电子
301040.SZ,中环海陆
300577.SZ,开润股份
603312.SS,西典新能
300226.SZ,上海钢联
000922.SZ,佳电股份
688172.SS,燕东微
603685.SS,晨丰科技
688623.SS,双元科技
301286.SZ,侨源股份
603363.SS,傲农生物
300257.SZ,开山股份
300506.SZ,ST名家汇
301031.SZ,中熔电气
688072.SS,拓荆科技
301386.SZ,未来电器
000822.SZ,山东海化
300357.SZ,我武生物
300406.SZ,九强生物
301131.SZ,聚赛龙
600098.SS,广州发展
603890.SS,春秋电子
000737.SZ,北方铜业
000066.SZ,中国长城
601718.SS,ST际华
605162.SS,新中港
000637.SZ,茂化实华
001300.SZ,三柏硕
000166.SZ,申万宏源
600198.SS,大唐电信
603990.SS,麦迪科技
601618.SS,中国中冶
002331.SZ,皖通科技
002460.SZ,赣锋锂业
002186.SZ,全 聚 德
002560.SZ,通达股份
002086.SZ,东方海洋
600252.SS,中恒集团
600503.SS,华丽家族
601665.SS,齐鲁银行
600352.SS,浙江龙盛
600403.SS,大有能源
600231.SS,凌钢股份
600560.SS,金自天正
000729.SZ,燕京啤酒
000078.SZ,ST海王
600331.SS,宏达股份
601606.SS,长城军工
600460.SS,士兰微
000629.SZ,钒钛股份
600186.SS,莲花控股
300249.SZ,依米康
300518.SZ,新迅达
002352.SZ,顺丰控股
002403.SZ,爱仕达
301298.SZ,东利机械
300349.SZ,金卡智能
300418.SZ,昆仑万维
301398.SZ,星源卓镁
002252.SZ,上海莱士
605001.SS,威奥股份
002198.SZ,ST嘉应
603300.SS,海南华铁
300234.SZ,开尔新材
301052.SZ,果麦文化
300565.SZ,科信技术
300083.SZ,创世纪
688111.SS,金山办公
300334.SZ,津膜科技
301603.SZ,乔锋智能
603200.SS,上海洗霸
603551.SS,奥普科技
301152.SZ,天力锂能
300465.SZ,高伟达
002098.SZ,浔兴股份
688011.SS,新光光电
300183.SZ,东软载波
600446.SS,金证股份
002987.SZ,京北方
001338.SZ,永顺泰
002887.SZ,绿茵生态
600217.SS,中再资环
600546.SS,山煤国际
001238.SZ,浙江正特
002792.SZ,通宇通讯
301658.SZ,首航新能
301109.SZ,军信股份
002274.SZ,华昌化工
003012.SZ,东鹏控股
300689.SZ,澄天伟业
301009.SZ,可靠股份
002692.SZ,远程股份
300789.SZ,唐源电气
002374.SZ,中锐股份
002425.SZ,凯撒文化
000672.SZ,上峰材料
603226.SS,菲林格尔
688280.SS,精进电动-W
300443.SZ,金雷股份
603577.SS,汇金通
002209.SZ,达 意 隆
002558.SZ,巨人网络
603091.SS,众鑫股份
688037.SS,芯源微
688766.SS,普冉股份
300212.SZ,*ST易录
603326.SS,我乐家居
688380.SS,中微半导
603477.SS,巨星农牧
300543.SZ,朗科智能
603191.SS,XD望变电
688137.SS,近岸蛋白
301592.SZ,六九一二
600999.SS,招商证券
002309.SZ,中利集团
000967.SZ,盈峰环境
002458.SZ,益生股份
300697.SZ,电工合金
300371.SZ,汇中股份
300420.SZ,五洋自控
301117.SZ,佳缘科技
300797.SZ,钢研纳克
688605.SS,先锋精科
300271.SZ,华宇软件
603345.SS,安井食品
300520.SZ,科大国创
301017.SZ,漱玉平民
300882.SZ,万胜智能
001326.SZ,联域股份
600309.SS,万华化学
600458.SS,时代新材
002999.SZ,天禾股份
000711.SZ,ST京蓝
001226.SZ,拓山重工
300982.SZ,苏文电能
002899.SZ,英派斯
600558.SS,大西洋
002217.SZ,合力泰
002546.SZ,新联电子
688029.SS,南微医学
600887.SS,伊利股份
688778.SS,厦钨新能
603238.SS,诺邦股份
603569.SS,长久物流
688129.SS,东来技术
600987.SS,航民股份
688678.SS,福立旺
002317.SZ,众生药业
002446.SZ,盛路通信
601956.SS,东贝集团
603338.SS,浙江鼎力
600692.SS,亚通股份
600425.SS,青松建化
601112.SS,振石股份
600792.SS,云煤能源
600525.SS,ST长园
601012.SS,隆基绿能
002895.SZ,川恒股份
601163.SS,三角轮胎
600305.SS,恒顺醋业
002995.SZ,天地在线
688609.SS,九联科技
688158.SS,优刻得-W
002437.SZ,誉衡药业
002366.SZ,融发核电
000908.SZ,ST景峰
603418.SS,友升股份
003000.SZ,劲仔食品
002537.SZ,海联金汇
002266.SZ,浙富控股
688709.SS,成都华微
688058.SS,宝兰德
002780.SZ,三夫户外
603518.SS,锦泓集团
601827.SS,三峰环境
000031.SZ,大悦城
001257.SZ,盛龙股份
600529.SS,山东药玻
600278.SS,东方创业
600429.SS,三元股份
600378.SS,昊华科技
603183.SS,建研院
688125.SS,安达智能
301580.SZ,爱迪特
000975.SZ,山金国际
301066.SZ,万事利
300551.SZ,古鳌科技
300200.SZ,高盟新材
603334.SS,丰倍生物
688392.SS,骄成超声
000875.SZ,电投绿能
603083.SS,剑桥科技
688025.SS,杰普特
301166.SZ,优宁维
300451.SZ,创业慧康
603565.SS,中谷物流
688292.SS,浩瀚深度
300300.SZ,海峡创新
603406.SS,天富龙
300532.SZ,今天国际
301005.SZ,超捷股份
300263.SZ,隆华科技
601939.SS,建设银行
603357.SS,设计总院
300785.SZ,值得买
688617.SS,惠泰医疗
688146.SS,中船特气
002429.SZ,兆驰股份
002378.SZ,章源钨业
300432.SZ,富临精工
301105.SZ,鸿铭股份
603506.SS,南都物业
603257.SS,中国瑞林
300363.SZ,博腾股份
002529.SZ,*ST海源
002278.SZ,神开股份
000816.SZ,智慧农业
688717.SS,艾罗能源
300685.SZ,艾德生物
688046.SS,药康生物
000703.SZ,恒逸石化
001234.SZ,泰慕士
300990.SZ,同飞股份
688802.SS,沐曦股份-U
605056.SS,咸亨国际
300890.SZ,翔丰华
000603.SZ,盛达资源
301078.SZ,孩子王
600995.SS,南网储能
002454.SZ,松芝股份
002305.SZ,*ST南置
301178.SZ,天亿马
301629.SZ,矽电股份
002554.SZ,惠博普
002205.SZ,国统股份
600895.SS,张江高科
600537.SS,*ST亿晶
601000.SS,唐山港
600266.SS,城建发展
600780.SS,通宝能源
601100.SS,恒立液压
600366.SS,宁波韵升
688488.SS,艾迪药业
002350.SZ,北京科锐
002401.SZ,中远海科
603699.SS,纽威股份
601811.SS,新华文轩
688588.SS,凌志软件
603799.SS,华友钴业
002250.SZ,联化科技
002501.SZ,*ST利源
003036.SZ,泰坦股份
600233.SS,圆通速递
600562.SS,国睿科技
600084.SS,*ST尼雅
600333.SS,长春燃气
601155.SS,新城控股
605598.SS,上海港湾
600184.SS,光电股份
300236.SZ,上海新阳
300567.SZ,精测电子
301050.SZ,雷电微力
688113.SS,联测科技
300081.SZ,ST恒信
603202.SS,天有为
301601.SZ,惠通科技
300467.SZ,迅游科技
301150.SZ,中一科技
300181.SZ,佐力药业
688013.SS,天臣医疗
000756.SZ,新华制药
000007.SZ,全新好
605003.SS,众望布艺
601128.SS,常熟银行
000656.SZ,*ST金科
001202.SZ,炬申股份
000735.SZ,罗 牛 山
000582.SZ,北部湾港
000635.SZ,英 力 特
603992.SS,松霖科技
605060.SS,联德股份
000920.SZ,沃顿科技
688170.SS,德龙激光
603687.SS,大胜达
688621.SS,阳光诺和
300255.SZ,常山药业
688496.SS,*ST清越
301033.SZ,迈普医学
300504.SZ,天邑股份
688070.SS,纵横股份
603787.SS,新日股份
688721.SS,龙图光罩
000820.SZ,*ST节能
003028.SZ,振邦智能
603261.SS,*ST立航
300355.SZ,蒙草生态
301662.SZ,宏工科技
301133.SZ,金钟股份
300404.SZ,博济医药
603530.SS,XD神马电
688596.SS,正帆科技
000019.SZ,深粮控股
600250.SS,南京商旅
600501.SS,航天晨光
600350.SS,山东高速
601136.SS,首创证券
002333.SZ,罗普斯金
002462.SZ,嘉事堂
002184.SZ,海得控制
300228.SZ,富瑞特装
300579.SZ,数字认证
002233.SZ,塔牌集团
002562.SZ,兄弟科技
300328.SZ,宜安科技
601872.SS,招商轮船
300479.SZ,神思电子
002084.SZ,海鸥住工
301388.SZ,欣灵电气
002513.SZ,蓝丰生化
002242.SZ,九阳股份
300408.SZ,三环集团
300359.SZ,全通教育
002413.SZ,雷科防务
002342.SZ,巨力索具
301288.SZ,清研环境
300508.SZ,维宏股份
300259.SZ,新天科技
000639.SZ,ST西王
600196.SS,复星医药
600470.SS,六国化工
601616.SS,广电电气
600096.SS,云天化
000068.SZ,华控赛格
000739.SZ,普洛药业
600570.SS,恒生电子
600221.SS,海航控股
688750.SS,金天钛业
300193.SZ,佳士科技
688001.SS,华兴源创
300475.SZ,香农芯创
603210.SS,泰鸿万立
301613.SZ,新铝时代
300324.SZ,旋极信息
002088.SZ,鲁阳节能
000951.SZ,中国重汽
688101.SS,三达膜
300093.SZ,*ST金刚
002188.SZ,中天服务
300575.SZ,中旗股份
301042.SZ,安联锐视
300224.SZ,正海磁材
603310.SS,巍华新材
001373.SZ,翔腾新材
605011.SS,杭州热电
605111.SS,新洁能
601608.SS,中信重工
603980.SS,XD吉华集
600188.SS,兖矿能源
601059.SS,信达证券
000590.SZ,古汉医药
603880.SS,南卫股份
600088.SS,中视传媒
001210.SZ,金房能源
000727.SZ,冠捷科技
301121.SZ,紫建电子
300416.SZ,苏试试验
688584.SS,上海合晶
603273.SS,天元智能
300347.SZ,泰格医药
688733.SS,壹石通
301396.SZ,宏景科技
688062.SS,迈威生物-U
688484.SS,南芯科技
301021.SZ,英诺激光
300516.SZ,久之洋
300247.SZ,融捷健康
603373.SS,安邦护卫
000932.SZ,华菱钢铁
301296.SZ,新巨丰
688633.SS,星球石墨
688162.SS,巨一科技
600513.SS,联环药业
601860.SS,紫金银行
002096.SZ,易普力
002570.SZ,贝因美
002221.SZ,东华能源
002196.SZ,方正电机
002470.SZ,金正大
002321.SZ,华英农业
600673.SS,东阳光
600395.SS,盘江股份
002905.SZ,金逸影视
600773.SS,西藏城投
600022.SS,山东钢铁
601515.SS,衢州东峰
002805.SZ,丰元股份
600295.SS,鄂尔多斯
000898.SZ,鞍钢股份
688799.SS,华纳药厂
600866.SS,星湖科技
002041.SZ,登海种业
603588.SS,高能环境
688699.SS,明微电子
600966.SS,博汇纸业
000998.SZ,隆平高科
603488.SS,展鹏科技
002610.SZ,ST爱康
002141.SZ,贤丰控股
601339.SS,百隆东方
300863.SZ,卡倍亿
002978.SZ,安宁股份
300963.SZ,中洲特材
601568.SS,北元化工
002878.SZ,元隆雅图
000547.SZ,航天发展
300676.SZ,华大基因
300127.SZ,银河磁体
603013.SS,亚普股份
688553.SS,汇宇制药-W
688202.SS,美迪西
300390.SZ,天华新能
300776.SZ,帝尔激光
603113.SS,金能科技
300027.SZ,ST华谊
301510.SZ,固高科技
300290.SZ,荣科科技
688302.SS,海创药业-U
301195.SZ,北路智控
688530.SS,欧莱新材
603596.SS,伯特利
688261.SS,东微半导
000886.SZ,海南高速
688787.SS,海天瑞声
603721.SS,中广天择
300615.SZ,欣天科技
301322.SZ,绿通科技
300144.SZ,宋城演艺
603070.SS,万控智造
603496.SS,恒为科技
301095.SZ,广立微
688361.SS,中科飞测
300715.SZ,凯伦股份
301222.SZ,浙江恒威
688687.SS,凯因科技
603170.SS,宝立食品
300044.SZ,*ST赛为
300800.SZ,力合科技
000524.SZ,岭南控股
000793.SZ,*ST华闻
300900.SZ,广联航空
002773.SZ,康弘药业
002022.SZ,科华生物
002295.SZ,精艺股份
300668.SZ,杰恩股份
600805.SS,悦达投资
300139.SZ,晓程科技
002673.SZ,西部证券
002122.SZ,ST汇洲
600905.SS,三峡能源
300768.SZ,迪普科技
300039.SZ,上海凯宝
002395.SZ,双象股份
002966.SZ,苏州银行
603949.SS,雪龙集团
600610.SS,中毅达
600141.SS,兴发集团
002866.SZ,传艺科技
000559.SZ,万向钱潮
600710.SS,苏美达
000528.SZ,柳    工
002817.SZ,黄山胶囊
600287.SS,苏豪时尚
600030.SS,中信证券
603838.SS,*ST四通
600761.SS,安徽合力
000428.SZ,华天酒店
002917.SZ,金奥博
600130.SS,波导股份
600661.SS,昂立教育
603938.SS,三孚股份
301099.SZ,雅创电子
002153.SZ,石基信息
002602.SZ,世纪华通
300048.SZ,合康新能
300719.SZ,安达维尔
002053.SZ,云南能投
002702.SZ,海欣食品
301199.SZ,迈赫股份
300148.SZ,天舟文化
300619.SZ,金银河
600874.SS,创业环保
000555.SZ,神州信息
605300.SS,佳禾食品
300971.SZ,博亚精工
300871.SZ,回盛生物
688310.SS,迈得医疗
603101.SS,汇嘉时代
300035.SZ,中科电气
301502.SZ,华阳智能
603650.SS,彤程新材
600909.SS,华安证券
002399.SZ,海普瑞
688210.SS,统联精密
300382.SZ,斯莱克
002299.SZ,圣农发展
300135.SZ,宝利国际
603001.SS,奥康国际
600809.SS,山西汾酒
301353.SZ,普莱得
300664.SZ,鹏鹞环保
603162.SS,海通发展
300056.SZ,中创环保
300707.SZ,威唐工业
301230.SZ,泓博医药
688695.SS,中创股份
603633.SS,徕木股份
688373.SS,盟科药业-U
301087.SZ,可孚医疗
603062.SS,麦加芯彩
688795.SS,摩尔线程-U
603733.SS,仙鹤股份
300607.SZ,拓斯达
301330.SZ,熵基科技
688273.SS,麦澜德
301187.SZ,欧圣电气
688522.SS,纳睿雷达
601519.SS,大智慧
300912.SZ,凯龙高科
603826.SS,坤彩科技
000536.SZ,华映科技
002809.SZ,红墙股份
600299.SS,安迪苏
603926.SS,铁流股份
300812.SZ,易天股份
000681.SZ,视觉中国
600399.SS,抚顺特钢
002909.SZ,集泰股份
600917.SS,重庆燃气
002387.SZ,维信诺
002130.SZ,沃尔核材
002661.SZ,克明食品
002287.SZ,奇正藏药
600817.SS,宇通重工
002030.SZ,达安基因
002761.SZ,浙江建投
600053.SS,*ST九鼎
600702.SS,舍得酒业
600153.SS,建发股份
600602.SS,云赛智联
002483.SZ,润邦股份
301218.SZ,华是科技
002634.SZ,*ST棒杰
002165.SZ,红 宝 丽
300598.SZ,诚迈科技
301318.SZ,维海德
301449.SZ,天溯计量
002583.SZ,海能达
300498.SZ,温氏股份
002734.SZ,利民股份
002065.SZ,东华软件
600757.SS,长江传媒
600006.SS,东风股份
002821.SZ,凯莱英
600657.SS,信达地产
601360.SS,三六零
600106.SS,重庆路桥
002921.SZ,联诚精密
601686.SS,友发集团
300752.SZ,隆利科技
301265.SZ,华新科技
603666.SS,亿嘉和
688191.SS,智洋创新
603137.SS,恒尚节能
300003.SZ,乐普医疗
002649.SZ,博彦科技
688326.SS,经纬恒润-W
603380.SS,易德龙
603766.SS,隆鑫通用
300652.SZ,雷迪克
301365.SZ,矩阵股份
300103.SZ,达刚控股
688091.SS,上海谊众
603037.SS,凯众股份
688577.SS,浙海德曼
688226.SS,威腾电气
603280.SS,南方路机
301683.SZ,慧谷新材
002749.SZ,国光股份
300947.SZ,德必集团
605336.SS,*ST帅电
000563.SZ,陕国投Ａ
605567.SS,春雪食品
300847.SZ,中船汉光
605081.SS,退市太和
601798.SS,蓝科高新
603810.SS,丰山集团
600749.SS,西藏旅游
600018.SS,上港集团
001280.SZ,中国铀业
000400.SZ,许继电气
601698.SS,中国卫通
605255.SS,天普股份
001380.SZ,华纬科技
600649.SS,城投控股
300824.SZ,北鼎股份
600118.SS,中国卫星
300586.SZ,美联新材
688345.SS,博力威
301206.SZ,三元生物
300731.SZ,科创新源
603605.SS,珀莱雅
301557.SZ,常友科技
300486.SZ,东杰智能
301306.SZ,西测测试
300631.SZ,久吾高科
300160.SZ,秀强股份
600583.SS,海油工程
002842.SZ,翔鹭钨业
600734.SS,*ST实达
300959.SZ,线上线下
002942.SZ,新农股份
600483.SS,福能股份
605228.SS,神通科技
300859.SZ,西域旅游
600165.SS,ST宁科
002657.SZ,中科金财
002106.SZ,莱宝高科
688469.SS,芯联集成-U
688338.SS,赛科希德
603678.SS,火炬电子
603129.SS,春风动力
688569.SS,铁科轨道
688238.SS,和元生物
002757.SZ,南兴股份
002006.SZ,精工科技
600821.SS,金开新能
603778.SS,国晟科技
603029.SS,天鹅股份
601881.SS,中国银河
688249.SS,晶合集成
688518.SS,联赢激光
002077.SZ,大港股份
002726.SZ,ST龙大
603058.SS,永吉股份
603709.SS,中源家居
600850.SS,电科数字
002591.SZ,恒大高新
002177.SZ,御银股份
002626.SZ,金达威
688349.SS,三一重能
688418.SS,震有科技
002491.SZ,通鼎互联
603158.SS,腾龙股份
603609.SS,禾丰股份
002933.SZ,新兴装备
605259.SS,绿田机械
600114.SS,东睦股份
300828.SZ,锐新科技
600645.SS,中源协和
002833.SZ,弘亚数控
600745.SS,*ST闻泰
300928.SZ,华安鑫创
688234.SS,天岳先进
688565.SS,力源科技
300111.SZ,向日葵
688083.SS,中望软件
603025.SS,大豪科技
300640.SZ,德艺文创
301377.SZ,鼎泰高科
688334.SS,西高院
603392.SS,万泰生物
688183.SS,生益电子
603125.SS,常青科技
301526.SZ,国际复材
300011.SZ,鼎汉技术
300740.SZ,水羊股份
301277.SZ,新天地
600169.SS,ST太重
600638.SS,新黄浦
300855.SZ,图南股份
000571.SZ,新大洲A
300955.SZ,嘉亨家化
600738.SS,丽尚国潮
603861.SS,白云电器
300836.SZ,佰奥智能
300936.SZ,中英科技
300172.SZ,中电环保
603717.SS,天域生物
301314.SZ,科瑞思
300623.SZ,捷捷微电
688257.SS,DR新锐股
300494.SZ,盛天网络
688506.SS,百利天恒
002069.SZ,獐子岛
002738.SZ,中矿资源
300072.SZ,海新能科
300723.SZ,一品红
603617.SS,君禾股份
002169.SZ,智光电气
002638.SZ,勤上股份
688357.SS,建龙微纳
300594.SZ,ST朗进
600177.SS,雅戈尔
601311.SS,骆驼股份
600626.SS,申达股份
002950.SZ,奥美医疗
600491.SS,ST龙元
601211.SS,国泰海通
600726.SS,华电能源
000089.SZ,深圳机场
002850.SZ,科达利
301369.SZ,联动科技
600833.SS,第一医药
002014.SZ,永新股份
002745.SZ,木林森
301538.SZ,骏鼎达
600933.SS,爱柯迪
301269.SZ,华大九天
002114.SZ,罗平锌电
002645.SZ,华宏科技
