pullback_ratio_min,pullback_ratio_max,volume_shrink_ratio,take_profit,stop_loss,hold_days,min_entity_board_ratio,min_consecutive_limit_up,require_oversold,require_low_close,volume_shrink_ratio_min,win_rate,avg_return,total_return,signal_count,profit_factor,sharpe,sortino,max_drawdown,score
0.024,0.294,0.836,0.047,-0.124,12,0.45,3,False,False,0.1,0.7028,0.0228,90.7096,212,1.33,7.3,5,-34.26,0.8483
0.047,0.305,0.836,0.047,-0.124,12,0.45,3,False,False,0.1,0.701,0.0229,78.2131,204,1.37,7.39,5,-34.26,0.8483
0.024,0.327,0.793,0.053,-0.124,12,0.7,3,False,False,0.1,0.6588,0.0252,53.4881,170,1.79,7.81,5,-24.78,0.8483
0.024,0.316,0.793,0.053,-0.124,12,0.7,3,False,False,0.1,0.6588,0.0252,53.4881,170,1.79,7.81,5,-24.78,0.8483
0.024,0.316,0.793,0.047,-0.124,12,0.65,3,False,False,0.1,0.701,0.0229,63.2735,194,1.38,7.45,5,-24.78,0.8483
0.024,0.327,0.793,0.047,-0.124,12,0.65,3,False,False,0.1,0.701,0.0229,63.2735,194,1.38,7.45,5,-24.78,0.8483
0.018,0.327,0.771,0.047,-0.124,12,0.65,3,False,False,0.1,0.6989,0.0231,54.4102,186,1.42,7.55,5,-26.43,0.8483
0.018,0.361,0.793,0.047,-0.124,12,0.7,3,False,False,0.1,0.6977,0.0231,41.0085,172,1.5,7.88,5,-24.78,0.8483
0.018,0.316,0.771,0.047,-0.124,12,0.65,3,False,False,0.1,0.6989,0.0231,54.4102,186,1.42,7.55,5,-26.43,0.8483
0.018,0.372,0.793,0.047,-0.124,12,0.7,3,False,False,0.1,0.6977,0.0231,41.0085,172,1.5,7.88,5,-24.78,0.8483
0.024,0.305,0.836,0.047,-0.124,12,0.65,3,False,False,0.1,0.7024,0.0229,78.8725,205,1.36,7.42,5,-34.26,0.8482
0.036,0.316,0.793,0.047,-0.124,12,0.65,3,False,False,0.1,0.7053,0.0227,55.219,190,1.32,7.35,5,-24.78,0.8482
0.036,0.327,0.793,0.047,-0.124,12,0.65,3,False,False,0.1,0.7053,0.0227,55.219,190,1.32,7.35,5,-24.78,0.8482
0.047,0.339,0.836,0.047,-0.124,12,0.45,3,False,False,0.1,0.6986,0.023,89.3902,209,1.41,7.5,5,-34.26,0.8481
0.047,0.35,0.836,0.047,-0.124,12,0.45,3,False,False,0.1,0.6986,0.023,89.3902,209,1.41,7.5,5,-34.26,0.8481
0.047,0.372,0.836,0.047,-0.124,12,0.45,3,False,False,0.1,0.6986,0.023,89.3902,209,1.41,7.5,5,-34.26,0.8481
0.047,0.361,0.836,0.047,-0.124,12,0.45,3,False,False,0.1,0.6986,0.023,89.3902,209,1.41,7.5,5,-34.26,0.8481
0.024,0.361,0.836,0.047,-0.124,12,0.65,3,False,False,0.1,0.7,0.023,90.1426,210,1.4,7.52,5,-34.26,0.848
0.024,0.35,0.836,0.047,-0.124,12,0.65,3,False,False,0.1,0.7,0.023,90.1426,210,1.4,7.52,5,-34.26,0.848
0.024,0.339,0.836,0.047,-0.124,12,0.65,3,False,False,0.1,0.7,0.023,90.1426,210,1.4,7.52,5,-34.26,0.848
0.024,0.372,0.836,0.047,-0.124,12,0.65,3,False,False,0.1,0.7,0.023,90.1426,210,1.4,7.52,5,-34.26,0.848
0.018,0.316,0.793,0.053,-0.124,12,0.55,3,False,False,0.1,0.6599,0.025,98.1995,197,1.71,7.58,5,-24.78,0.8479
0.018,0.316,0.793,0.053,-0.124,12,0.6,3,False,False,0.1,0.6599,0.025,98.1995,197,1.71,7.58,5,-24.78,0.8479
0.03,0.316,0.771,0.047,-0.124,12,0.7,3,False,False,0.1,0.6975,0.0231,32.7402,162,1.52,7.97,5,-24.78,0.8479
0.018,0.327,0.793,0.053,-0.124,12,0.6,3,False,False,0.1,0.6599,0.025,98.1995,197,1.71,7.58,5,-24.78,0.8479
0.018,0.327,0.793,0.053,-0.124,12,0.55,3,False,False,0.1,0.6599,0.025,98.1995,197,1.71,7.58,5,-24.78,0.8479
0.03,0.327,0.771,0.047,-0.124,12,0.7,3,False,False,0.1,0.6975,0.0231,32.7402,162,1.52,7.97,5,-24.78,0.8479
0.018,0.305,0.793,0.047,-0.124,12,0.65,3,False,False,0.1,0.7016,0.0228,57.8594,191,1.36,7.37,5,-24.78,0.8478
0.024,0.327,0.793,0.047,-0.124,12,0.6,3,False,False,0.1,0.699,0.023,66.4313,196,1.4,7.49,5,-24.78,0.8477
0.024,0.327,0.793,0.047,-0.124,12,0.55,3,False,False,0.1,0.699,0.023,66.4313,196,1.4,7.49,5,-24.78,0.8477
0.042,0.316,0.836,0.047,-0.124,12,0.45,3,False,False,0.1,0.7028,0.0228,89.146,212,1.33,7.29,5,-34.26,0.8477
0.018,0.361,0.793,0.053,-0.124,12,0.7,3,False,False,0.1,0.657,0.0252,56.2659,172,1.82,7.84,5,-24.78,0.8477
0.018,0.327,0.771,0.047,-0.124,12,0.6,3,False,False,0.1,0.6968,0.0231,57.1325,188,1.44,7.59,5,-26.43,0.8477
0.047,0.327,0.814,0.047,-0.124,12,0.45,3,False,False,0.1,0.7015,0.0228,71.5406,201,1.35,7.32,5,-34.26,0.8477
0.018,0.339,0.793,0.053,-0.124,12,0.7,3,False,False,0.1,0.657,0.0252,56.2659,172,1.82,7.84,5,-24.78,0.8477
0.018,0.327,0.771,0.047,-0.124,12,0.55,3,False,False,0.1,0.6968,0.0231,57.1325,188,1.44,7.59,5,-26.43,0.8477
0.024,0.316,0.793,0.047,-0.124,12,0.55,3,False,False,0.1,0.699,0.023,66.4313,196,1.4,7.49,5,-24.78,0.8477
0.018,0.327,0.814,0.047,-0.124,12,0.65,3,False,False,0.1,0.703,0.0228,72.1444,202,1.34,7.34,5,-34.26,0.8477
0.024,0.316,0.879,0.047,-0.124,12,0.45,3,False,False,0.1,0.7017,0.0228,158.157,238,1.35,7.33,5,-34.26,0.8477
0.042,0.327,0.836,0.047,-0.124,12,0.45,3,False,False,0.1,0.7028,0.0228,89.146,212,1.33,7.29,5,-34.26,0.8477
0.024,0.316,0.793,0.047,-0.124,12,0.6,3,False,False,0.1,0.699,0.023,66.4313,196,1.4,7.49,5,-24.78,0.8477
0.047,0.316,0.814,0.047,-0.124,12,0.45,3,False,False,0.1,0.7015,0.0228,71.5406,201,1.35,7.32,5,-34.26,0.8477
0.018,0.35,0.793,0.053,-0.124,12,0.7,3,False,False,0.1,0.657,0.0252,56.2659,172,1.82,7.84,5,-24.78,0.8477
0.024,0.305,0.836,0.047,-0.124,12,0.55,3,False,False,0.1,0.7005,0.0229,82.7967,207,1.38,7.45,5,-34.26,0.8477
0.018,0.316,0.771,0.047,-0.124,12,0.6,3,False,False,0.1,0.6968,0.0231,57.1325,188,1.44,7.59,5,-26.43,0.8477
0.018,0.372,0.793,0.053,-0.124,12,0.7,3,False,False,0.1,0.657,0.0252,56.2659,172,1.82,7.84,5,-24.78,0.8477
0.018,0.316,0.814,0.047,-0.124,12,0.65,3,False,False,0.1,0.703,0.0228,72.1444,202,1.34,7.34,5,-34.26,0.8477
0.024,0.305,0.836,0.047,-0.124,12,0.6,3,False,False,0.1,0.7005,0.0229,82.7967,207,1.38,7.45,5,-34.26,0.8477
0.018,0.316,0.771,0.047,-0.124,12,0.55,3,False,False,0.1,0.6968,0.0231,57.1325,188,1.44,7.59,5,-26.43,0.8477
0.024,0.327,0.879,0.047,-0.124,12,0.45,3,False,False,0.1,0.7017,0.0228,158.157,238,1.35,7.33,5,-34.26,0.8477
0.018,0.35,0.793,0.047,-0.124,12,0.65,3,False,False,0.1,0.699,0.0229,66.1645,196,1.4,7.48,5,-24.78,0.8476
0.018,0.372,0.793,0.047,-0.124,12,0.65,3,False,False,0.1,0.699,0.0229,66.1645,196,1.4,7.48,5,-24.78,0.8476
