pullback_ratio_min,pullback_ratio_max,volume_shrink_ratio,take_profit,stop_loss,hold_days,min_entity_board_ratio,min_consecutive_limit_up,require_oversold,require_low_close,volume_shrink_ratio_min,win_rate,avg_return,total_return,signal_count,profit_factor,sharpe,sortino,max_drawdown,score
0.12,0.41,0.67,0.041,-0.112,9,0.45,3,False,False,0.05,0.6757,0.0223,50.7049,185,2.33,9.5,5,-30.45,0.835
0.12,0.41,0.67,0.041,-0.112,9,0.5,3,False,False,0.05,0.6757,0.0223,50.7049,185,2.33,9.5,5,-30.45,0.835
0.12,0.4,0.67,0.041,-0.112,9,0.35,3,False,False,0.05,0.6757,0.0223,50.7049,185,2.33,9.5,5,-30.45,0.835
0.12,0.41,0.67,0.041,-0.112,9,0.35,3,False,False,0.05,0.6757,0.0223,50.7049,185,2.33,9.5,5,-30.45,0.835
0.12,0.43,0.67,0.041,-0.112,9,0.5,3,False,False,0.05,0.6757,0.0223,50.7049,185,2.33,9.5,5,-30.45,0.835
0.12,0.42,0.67,0.041,-0.112,9,0.5,3,False,False,0.05,0.6757,0.0223,50.7049,185,2.33,9.5,5,-30.45,0.835
0.12,0.42,0.67,0.041,-0.112,9,0.45,3,False,False,0.05,0.6757,0.0223,50.7049,185,2.33,9.5,5,-30.45,0.835
0.12,0.4,0.67,0.041,-0.112,9,0.4,3,False,False,0.05,0.6757,0.0223,50.7049,185,2.33,9.5,5,-30.45,0.835
0.12,0.42,0.67,0.041,-0.112,9,0.35,3,False,False,0.05,0.6757,0.0223,50.7049,185,2.33,9.5,5,-30.45,0.835
0.12,0.42,0.67,0.041,-0.112,9,0.4,3,False,False,0.05,0.6757,0.0223,50.7049,185,2.33,9.5,5,-30.45,0.835
0.12,0.44,0.67,0.041,-0.112,9,0.45,3,False,False,0.05,0.6757,0.0223,50.7049,185,2.33,9.5,5,-30.45,0.835
0.12,0.4,0.67,0.041,-0.112,9,0.45,3,False,False,0.05,0.6757,0.0223,50.7049,185,2.33,9.5,5,-30.45,0.835
0.12,0.44,0.67,0.041,-0.112,9,0.5,3,False,False,0.05,0.6757,0.0223,50.7049,185,2.33,9.5,5,-30.45,0.835
0.12,0.42,0.68,0.056,-0.112,10,0.55,3,False,False,0.05,0.587,0.0269,108.9404,184,3.53,9.49,5,-30.45,0.8348
0.12,0.44,0.66,0.046,-0.112,10,0.55,3,False,False,0.05,0.6552,0.0233,46.7946,174,2.33,9.11,5,-30.45,0.8348
0.12,0.41,0.66,0.046,-0.112,10,0.55,3,False,False,0.05,0.6552,0.0233,46.7946,174,2.33,9.11,5,-30.45,0.8348
0.12,0.4,0.68,0.056,-0.112,10,0.55,3,False,False,0.05,0.587,0.0269,108.9404,184,3.53,9.49,5,-30.45,0.8348
0.12,0.41,0.68,0.056,-0.112,10,0.55,3,False,False,0.05,0.587,0.0269,108.9404,184,3.53,9.49,5,-30.45,0.8348
0.12,0.43,0.66,0.046,-0.112,10,0.55,3,False,False,0.05,0.6552,0.0233,46.7946,174,2.33,9.11,5,-30.45,0.8348
0.12,0.4,0.66,0.046,-0.112,10,0.55,3,False,False,0.05,0.6552,0.0233,46.7946,174,2.33,9.11,5,-30.45,0.8348
0.12,0.43,0.68,0.056,-0.112,10,0.55,3,False,False,0.05,0.587,0.0269,108.9404,184,3.53,9.49,5,-30.45,0.8348
0.12,0.42,0.66,0.046,-0.112,10,0.55,3,False,False,0.05,0.6552,0.0233,46.7946,174,2.33,9.11,5,-30.45,0.8348
0.12,0.44,0.68,0.056,-0.112,10,0.55,3,False,False,0.05,0.587,0.0269,108.9404,184,3.53,9.49,5,-30.45,0.8348
0.12,0.44,0.67,0.051,-0.107,10,0.55,3,False,False,0.05,0.6319,0.0245,67.6344,182,2.37,8.7,5,-29.27,0.8347
0.12,0.4,0.67,0.051,-0.107,10,0.55,3,False,False,0.05,0.6319,0.0245,67.6344,182,2.37,8.7,5,-29.27,0.8347
0.12,0.43,0.67,0.051,-0.107,10,0.55,3,False,False,0.05,0.6319,0.0245,67.6344,182,2.37,8.7,5,-29.27,0.8347
0.12,0.41,0.67,0.051,-0.107,10,0.55,3,False,False,0.05,0.6319,0.0245,67.6344,182,2.37,8.7,5,-29.27,0.8347
0.12,0.42,0.67,0.051,-0.107,10,0.55,3,False,False,0.05,0.6319,0.0245,67.6344,182,2.37,8.7,5,-29.27,0.8347
0.12,0.41,0.67,0.056,-0.112,10,0.5,3,False,False,0.05,0.5838,0.027,114.8916,185,3.73,9.63,5,-30.45,0.8346
0.12,0.42,0.67,0.056,-0.112,10,0.5,3,False,False,0.05,0.5838,0.027,114.8916,185,3.73,9.63,5,-30.45,0.8346
