min_consecutive_limit_up,min_entity_board_ratio,pullback_ratio_min,pullback_ratio_max,volume_shrink_ratio,volume_shrink_ratio_min,take_profit,stop_loss,hold_days,require_oversold,require_low_close,win_rate,avg_return,total_return,signal_count,profit_factor,score
2,0.3,0.05,0.2,0.4,0.05,0.07,-0.07,5,False,True,0.2051,0.0053,0.1904,39,6.1,0.1396
3,0.3,0.05,0.25,0.5,0.05,0.1,-0.1,3,False,False,0.0971,0.0068,0.8945,103,31.07,0.1396
3,0.3,0.05,0.25,0.5,0.0,0.1,-0.1,3,False,False,0.0971,0.0068,0.8945,103,31.07,0.1396
3,0.3,0.08,0.2,0.4,0.0,0.07,-0.05,5,False,False,0.2093,0.0042,0.1587,43,5.29,0.1396
2,0.5,0.05,0.2,0.4,0.0,0.07,-0.07,5,False,True,0.2051,0.0053,0.1904,39,6.1,0.1396
3,0.5,0.05,0.2,0.4,0.05,0.07,-0.05,5,False,False,0.2093,0.0042,0.1587,43,5.29,0.1396
3,0.5,0.08,0.2,0.4,0.05,0.07,-0.05,5,False,False,0.2093,0.0042,0.1587,43,5.29,0.1396
3,0.5,0.05,0.2,0.4,0.0,0.07,-0.05,5,False,False,0.2093,0.0042,0.1587,43,5.29,0.1396
3,0.3,0.05,0.2,0.4,0.05,0.07,-0.05,5,False,False,0.2093,0.0042,0.1587,43,5.29,0.1396
3,0.3,0.08,0.2,0.4,0.05,0.07,-0.05,5,False,False,0.2093,0.0042,0.1587,43,5.29,0.1396
2,0.5,0.05,0.2,0.4,0.05,0.07,-0.07,5,False,True,0.2051,0.0053,0.1904,39,6.1,0.1396
3,0.5,0.08,0.2,0.4,0.0,0.07,-0.05,5,False,False,0.2093,0.0042,0.1587,43,5.29,0.1396
2,0.3,0.08,0.12,0.3,0.0,0.07,-0.05,7,False,False,0.2368,0.0017,0.0288,38,3.59,0.1388
2,0.5,0.08,0.12,0.3,0.0,0.07,-0.05,7,False,False,0.2368,0.0017,0.0288,38,3.59,0.1388
2,0.5,0.08,0.12,0.3,0.05,0.07,-0.05,7,False,False,0.2368,0.0017,0.0288,38,3.59,0.1388
2,0.3,0.08,0.12,0.3,0.05,0.07,-0.05,7,False,False,0.2368,0.0017,0.0288,38,3.59,0.1388
2,0.5,0.1,0.15,0.3,0.05,0.05,-0.07,5,False,False,0.2245,0.0012,0.0291,49,3.88,0.1386
2,0.5,0.1,0.15,0.3,0.0,0.05,-0.07,5,False,False,0.2245,0.0012,0.0291,49,3.88,0.1386
2,0.3,0.1,0.15,0.3,0.0,0.05,-0.07,5,False,False,0.2245,0.0012,0.0291,49,3.88,0.1386
2,0.3,0.1,0.15,0.3,0.05,0.05,-0.07,5,False,False,0.2245,0.0012,0.0291,49,3.88,0.1386
2,0.5,0.08,0.12,0.4,0.05,0.07,-0.05,5,False,False,0.1818,-0.0005,-0.1089,88,4.33,0.1385
2,0.5,0.08,0.12,0.4,0.0,0.07,-0.05,5,False,False,0.1818,-0.0005,-0.1089,88,4.33,0.1385
2,0.3,0.08,0.12,0.4,0.05,0.07,-0.05,5,False,False,0.1818,-0.0005,-0.1089,88,4.33,0.1385
2,0.3,0.08,0.12,0.4,0.0,0.07,-0.05,5,False,False,0.1818,-0.0005,-0.1089,88,4.33,0.1385
2,0.3,0.05,0.25,0.4,0.0,0.1,-0.05,5,False,True,0.1818,0.0068,0.2834,44,7.2,0.1384
2,0.5,0.05,0.25,0.4,0.05,0.1,-0.05,5,False,True,0.1818,0.0068,0.2834,44,7.2,0.1384
2,0.5,0.05,0.25,0.4,0.0,0.1,-0.05,5,False,True,0.1818,0.0068,0.2834,44,7.2,0.1384
3,0.5,0.08,0.2,0.4,0.0,0.1,-0.07,5,False,False,0.1628,0.0091,0.4083,43,10.91,0.1384
3,0.3,0.05,0.2,0.4,0.0,0.1,-0.07,5,False,False,0.1628,0.0091,0.4083,43,10.91,0.1384
3,0.5,0.05,0.2,0.5,0.0,0.07,-0.05,5,False,False,0.2055,-0.0007,-0.1074,73,3.69,0.1384
3,0.3,0.08,0.2,0.4,0.05,0.1,-0.07,5,False,False,0.1628,0.0091,0.4083,43,10.91,0.1384
3,0.3,0.05,0.2,0.4,0.05,0.1,-0.07,5,False,False,0.1628,0.0091,0.4083,43,10.91,0.1384
3,0.5,0.08,0.2,0.4,0.05,0.1,-0.07,5,False,False,0.1628,0.0091,0.4083,43,10.91,0.1384
3,0.5,0.05,0.2,0.5,0.05,0.07,-0.05,5,False,False,0.2055,-0.0007,-0.1074,73,3.69,0.1384
3,0.5,0.05,0.2,0.4,0.05,0.1,-0.07,5,False,False,0.1628,0.0091,0.4083,43,10.91,0.1384
2,0.3,0.05,0.25,0.4,0.05,0.1,-0.05,5,False,True,0.1818,0.0068,0.2834,44,7.2,0.1384
3,0.5,0.05,0.2,0.4,0.0,0.1,-0.07,5,False,False,0.1628,0.0091,0.4083,43,10.91,0.1384
3,0.3,0.08,0.2,0.4,0.0,0.1,-0.07,5,False,False,0.1628,0.0091,0.4083,43,10.91,0.1384
2,0.5,0.05,0.2,0.3,0.05,0.1,-0.07,3,False,False,0.0826,0.0051,0.7154,121,25.06,0.1382
2,0.3,0.05,0.2,0.3,0.05,0.1,-0.07,3,False,False,0.0826,0.0051,0.7154,121,25.06,0.1382
2,0.5,0.05,0.2,0.3,0.0,0.1,-0.07,3,False,False,0.0826,0.0051,0.7154,121,25.06,0.1382
2,0.3,0.05,0.2,0.3,0.0,0.1,-0.07,3,False,False,0.0826,0.0051,0.7154,121,25.06,0.1382
2,0.5,0.08,0.25,0.5,0.05,0.1,-0.1,5,False,True,0.1481,0.0088,0.518,54,14.12,0.1378
2,0.5,0.08,0.25,0.5,0.0,0.1,-0.1,5,False,True,0.1481,0.0088,0.518,54,14.12,0.1378
2,0.3,0.08,0.25,0.5,0.05,0.1,-0.1,5,False,True,0.1481,0.0088,0.518,54,14.12,0.1378
2,0.3,0.08,0.25,0.5,0.0,0.1,-0.1,5,False,True,0.1481,0.0088,0.518,54,14.12,0.1378
2,0.5,0.05,0.25,0.3,0.05,0.1,-0.05,3,False,False,0.0753,0.0016,0.1603,146,15.28,0.1377
2,0.3,0.05,0.25,0.3,0.05,0.1,-0.05,3,False,False,0.0753,0.0016,0.1603,146,15.28,0.1377
2,0.3,0.05,0.25,0.3,0.0,0.1,-0.05,3,False,False,0.0753,0.0016,0.1603,146,15.28,0.1377
2,0.5,0.05,0.25,0.3,0.0,0.1,-0.05,3,False,False,0.0753,0.0016,0.1603,146,15.28,0.1377
3,0.5,0.1,0.2,0.5,0.0,0.07,-0.05,5,False,False,0.209,-0.0003,-0.0756,67,3.71,0.1375
3,0.5,0.1,0.2,0.5,0.05,0.07,-0.05,5,False,False,0.209,-0.0003,-0.0756,67,3.71,0.1375
3,0.5,0.05,0.25,0.5,0.05,0.1,-0.05,5,False,False,0.1386,0.0019,0.0947,101,7.17,0.1374
3,0.5,0.05,0.25,0.5,0.0,0.1,-0.05,5,False,False,0.1386,0.0019,0.0947,101,7.17,0.1374
3,0.3,0.05,0.2,0.5,0.0,0.07,-0.05,5,False,False,0.2,-0.0007,-0.1074,75,3.82,0.1373
3,0.3,0.05,0.25,0.5,0.0,0.1,-0.05,5,False,False,0.1359,0.0019,0.0947,103,7.34,0.1373
3,0.3,0.05,0.25,0.5,0.05,0.1,-0.05,5,False,False,0.1359,0.0019,0.0947,103,7.34,0.1373
3,0.3,0.05,0.2,0.5,0.05,0.07,-0.05,5,False,False,0.2,-0.0007,-0.1074,75,3.82,0.1373
3,0.5,0.08,0.2,0.5,0.05,0.05,-0.05,3,False,False,0.2,0.0001,-0.026,70,4.05,0.1372
3,0.5,0.08,0.2,0.5,0.0,0.05,-0.05,3,False,False,0.2,0.0001,-0.026,70,4.05,0.1372
2,0.5,0.05,0.25,0.4,0.05,0.07,-0.1,3,False,True,0.1591,0.009,0.4554,44,26.3,0.1371
2,0.3,0.05,0.25,0.4,0.0,0.07,-0.1,3,False,True,0.1591,0.009,0.4554,44,26.3,0.1371
2,0.3,0.05,0.25,0.4,0.05,0.07,-0.1,3,False,True,0.1591,0.009,0.4554,44,26.3,0.1371
2,0.5,0.05,0.25,0.4,0.0,0.07,-0.1,3,False,True,0.1591,0.009,0.4554,44,26.3,0.1371
2,0.3,0.1,0.15,0.5,0.0,0.1,-0.07,3,False,False,0.0872,-0.0006,-0.2162,172,9.82,0.1369
2,0.5,0.1,0.15,0.5,0.0,0.1,-0.07,3,False,False,0.0872,-0.0006,-0.2162,172,9.82,0.1369
2,0.3,0.1,0.15,0.5,0.05,0.1,-0.07,3,False,False,0.0872,-0.0006,-0.2162,172,9.82,0.1369
2,0.5,0.1,0.15,0.5,0.05,0.1,-0.07,3,False,False,0.0872,-0.0006,-0.2162,172,9.82,0.1369
2,0.5,0.05,0.15,0.5,0.05,0.07,-0.1,5,False,True,0.1633,0.0076,0.4063,49,14.64,0.1364
2,0.5,0.05,0.15,0.5,0.0,0.07,-0.1,5,False,True,0.1633,0.0076,0.4063,49,14.64,0.1364
2,0.3,0.05,0.15,0.5,0.05,0.07,-0.1,5,False,True,0.1633,0.0076,0.4063,49,14.64,0.1364
2,0.3,0.05,0.15,0.5,0.0,0.07,-0.1,5,False,True,0.1633,0.0076,0.4063,49,14.64,0.1364
3,0.5,0.05,0.15,0.5,0.05,0.07,-0.05,7,False,False,0.2564,-0.0013,-0.0886,39,2.71,0.1363
3,0.3,0.05,0.15,0.5,0.05,0.07,-0.05,7,False,False,0.2564,-0.0013,-0.0886,39,2.71,0.1363
3,0.5,0.05,0.15,0.5,0.0,0.07,-0.05,7,False,False,0.2564,-0.0013,-0.0886,39,2.71,0.1363
3,0.3,0.05,0.15,0.5,0.0,0.07,-0.05,7,False,False,0.2564,-0.0013,-0.0886,39,2.71,0.1363
2,0.3,0.08,0.25,0.4,0.0,0.1,-0.05,7,False,True,0.2,0.0057,0.1668,35,5.6,0.1362
2,0.5,0.08,0.25,0.4,0.0,0.1,-0.05,7,False,True,0.2,0.0057,0.1668,35,5.6,0.1362
2,0.5,0.05,0.25,0.4,0.05,0.1,-0.1,3,False,True,0.1364,0.0114,0.5944,44,38.0,0.1362
2,0.5,0.05,0.25,0.4,0.0,0.1,-0.1,3,False,True,0.1364,0.0114,0.5944,44,38.0,0.1362
2,0.3,0.05,0.25,0.4,0.0,0.1,-0.1,3,False,True,0.1364,0.0114,0.5944,44,38.0,0.1362
2,0.3,0.05,0.25,0.4,0.05,0.1,-0.1,3,False,True,0.1364,0.0114,0.5944,44,38.0,0.1362
2,0.3,0.08,0.25,0.4,0.05,0.1,-0.05,7,False,True,0.2,0.0057,0.1668,35,5.6,0.1362
2,0.5,0.08,0.25,0.4,0.05,0.1,-0.05,7,False,True,0.2,0.0057,0.1668,35,5.6,0.1362
3,0.3,0.1,0.2,0.5,0.0,0.07,-0.05,5,False,False,0.2029,-0.0003,-0.0756,69,3.85,0.1361
2,0.5,0.08,0.12,0.4,0.05,0.1,-0.07,7,False,False,0.1477,0.0027,0.1157,88,6.86,0.1361
2,0.3,0.1,0.12,0.4,0.0,0.05,-0.07,5,False,False,0.2381,0.0002,-0.02,42,3.26,0.1361
2,0.5,0.08,0.12,0.4,0.0,0.1,-0.07,7,False,False,0.1477,0.0027,0.1157,88,6.86,0.1361
2,0.3,0.08,0.12,0.4,0.0,0.1,-0.07,7,False,False,0.1477,0.0027,0.1157,88,6.86,0.1361
3,0.3,0.1,0.2,0.5,0.05,0.07,-0.05,5,False,False,0.2029,-0.0003,-0.0756,69,3.85,0.1361
2,0.3,0.08,0.12,0.4,0.05,0.1,-0.07,7,False,False,0.1477,0.0027,0.1157,88,6.86,0.1361
2,0.3,0.1,0.12,0.4,0.05,0.05,-0.07,5,False,False,0.2381,0.0002,-0.02,42,3.26,0.1361
2,0.5,0.1,0.12,0.4,0.05,0.05,-0.07,5,False,False,0.2381,0.0002,-0.02,42,3.26,0.1361
2,0.5,0.1,0.12,0.4,0.0,0.05,-0.07,5,False,False,0.2381,0.0002,-0.02,42,3.26,0.1361
3,0.3,0.08,0.2,0.5,0.0,0.05,-0.05,3,False,False,0.1944,0.0001,-0.026,72,4.2,0.136
3,0.3,0.08,0.2,0.5,0.05,0.05,-0.05,3,False,False,0.1944,0.0001,-0.026,72,4.2,0.136
2,0.5,0.08,0.15,0.5,0.0,0.05,-0.05,7,False,True,0.3125,-0.0065,-0.2152,32,1.55,0.1359
2,0.5,0.08,0.25,0.5,0.0,0.07,-0.05,5,False,True,0.2037,0.0021,0.0675,54,4.57,0.1359
2,0.3,0.08,0.15,0.5,0.05,0.05,-0.05,7,False,True,0.3125,-0.0065,-0.2152,32,1.55,0.1359
2,0.5,0.08,0.25,0.5,0.05,0.07,-0.05,5,False,True,0.2037,0.0021,0.0675,54,4.57,0.1359
2,0.5,0.08,0.15,0.5,0.05,0.05,-0.05,7,False,True,0.3125,-0.0065,-0.2152,32,1.55,0.1359
2,0.3,0.08,0.25,0.5,0.0,0.07,-0.05,5,False,True,0.2037,0.0021,0.0675,54,4.57,0.1359
2,0.3,0.08,0.15,0.5,0.0,0.05,-0.05,7,False,True,0.3125,-0.0065,-0.2152,32,1.55,0.1359
2,0.3,0.08,0.25,0.5,0.05,0.07,-0.05,5,False,True,0.2037,0.0021,0.0675,54,4.57,0.1359
3,0.5,0.05,0.2,0.4,0.05,0.1,-0.05,7,False,False,0.186,0.0059,0.2213,43,6.38,0.1358
3,0.3,0.05,0.2,0.4,0.0,0.1,-0.05,7,False,False,0.186,0.0059,0.2213,43,6.38,0.1358
3,0.5,0.08,0.2,0.4,0.0,0.1,-0.05,7,False,False,0.186,0.0059,0.2213,43,6.38,0.1358
3,0.3,0.08,0.2,0.4,0.05,0.1,-0.05,7,False,False,0.186,0.0059,0.2213,43,6.38,0.1358
3,0.3,0.05,0.2,0.4,0.05,0.1,-0.05,7,False,False,0.186,0.0059,0.2213,43,6.38,0.1358
3,0.5,0.05,0.2,0.4,0.0,0.1,-0.05,7,False,False,0.186,0.0059,0.2213,43,6.38,0.1358
3,0.3,0.08,0.2,0.4,0.0,0.1,-0.05,7,False,False,0.186,0.0059,0.2213,43,6.38,0.1358
3,0.5,0.08,0.2,0.4,0.05,0.1,-0.05,7,False,False,0.186,0.0059,0.2213,43,6.38,0.1358
3,0.5,0.1,0.2,0.5,0.0,0.07,-0.1,3,False,False,0.1493,0.006,0.4341,67,13.3,0.1357
3,0.5,0.1,0.2,0.5,0.05,0.07,-0.1,3,False,False,0.1493,0.006,0.4341,67,13.3,0.1357
2,0.5,0.08,0.25,0.3,0.05,0.1,-0.07,3,False,False,0.0781,0.0037,0.4837,128,20.72,0.1354
2,0.3,0.08,0.25,0.3,0.05,0.1,-0.07,3,False,False,0.0781,0.0037,0.4837,128,20.72,0.1354
2,0.3,0.08,0.25,0.3,0.0,0.1,-0.07,3,False,False,0.0781,0.0037,0.4837,128,20.72,0.1354
2,0.5,0.08,0.25,0.3,0.0,0.1,-0.07,3,False,False,0.0781,0.0037,0.4837,128,20.72,0.1354
3,0.3,0.1,0.15,0.5,0.05,0.05,-0.07,3,False,False,0.2121,0.0044,0.1386,33,6.3,0.1352
3,0.5,0.1,0.15,0.5,0.05,0.05,-0.07,3,False,False,0.2121,0.0044,0.1386,33,6.3,0.1352
3,0.3,0.1,0.15,0.5,0.0,0.05,-0.07,3,False,False,0.2121,0.0044,0.1386,33,6.3,0.1352
3,0.5,0.1,0.15,0.5,0.0,0.05,-0.07,3,False,False,0.2121,0.0044,0.1386,33,6.3,0.1352
2,0.5,0.1,0.25,0.5,0.0,0.07,-0.05,3,False,True,0.1951,0.0049,0.1854,41,6.44,0.1348
2,0.3,0.1,0.25,0.5,0.0,0.07,-0.05,3,False,True,0.1951,0.0049,0.1854,41,6.44,0.1348
2,0.5,0.1,0.25,0.5,0.05,0.07,-0.05,3,False,True,0.1951,0.0049,0.1854,41,6.44,0.1348
2,0.3,0.1,0.25,0.5,0.05,0.07,-0.05,3,False,True,0.1951,0.0049,0.1854,41,6.44,0.1348
2,0.3,0.05,0.2,0.5,0.05,0.05,-0.05,3,False,True,0.2188,-0.0017,-0.1417,64,3.12,0.1344
2,0.3,0.05,0.2,0.5,0.0,0.05,-0.05,3,False,True,0.2188,-0.0017,-0.1417,64,3.12,0.1344
3,0.3,0.1,0.2,0.5,0.05,0.07,-0.1,3,False,False,0.1449,0.0058,0.4341,69,13.77,0.1344
2,0.5,0.05,0.2,0.5,0.0,0.05,-0.05,3,False,True,0.2188,-0.0017,-0.1417,64,3.12,0.1344
3,0.3,0.1,0.2,0.5,0.0,0.07,-0.1,3,False,False,0.1449,0.0058,0.4341,69,13.77,0.1344
2,0.5,0.05,0.2,0.5,0.05,0.05,-0.05,3,False,True,0.2188,-0.0017,-0.1417,64,3.12,0.1344
2,0.3,0.08,0.12,0.3,0.05,0.05,-0.05,3,False,False,0.2105,0.0035,0.1209,38,5.59,0.1339
2,0.5,0.08,0.12,0.3,0.0,0.05,-0.05,3,False,False,0.2105,0.0035,0.1209,38,5.59,0.1339
2,0.3,0.08,0.12,0.3,0.0,0.05,-0.05,3,False,False,0.2105,0.0035,0.1209,38,5.59,0.1339
2,0.5,0.08,0.12,0.3,0.05,0.05,-0.05,3,False,False,0.2105,0.0035,0.1209,38,5.59,0.1339
3,0.5,0.08,0.2,0.5,0.0,0.07,-0.1,3,False,False,0.1429,0.0057,0.4341,70,14.0,0.1338
3,0.5,0.08,0.2,0.5,0.05,0.07,-0.1,3,False,False,0.1429,0.0057,0.4341,70,14.0,0.1338
2,0.3,0.05,0.12,0.4,0.05,0.1,-0.05,3,False,False,0.0946,-0.002,-0.3439,148,8.0,0.1333
2,0.3,0.05,0.12,0.4,0.0,0.1,-0.05,3,False,False,0.0946,-0.002,-0.3439,148,8.0,0.1333
2,0.5,0.05,0.12,0.4,0.0,0.1,-0.05,3,False,False,0.0946,-0.002,-0.3439,148,8.0,0.1333
2,0.5,0.05,0.12,0.4,0.05,0.1,-0.05,3,False,False,0.0946,-0.002,-0.3439,148,8.0,0.1333
2,0.3,0.05,0.25,0.5,0.05,0.07,-0.05,3,False,True,0.1831,0.0009,0.0059,71,4.79,0.1332
2,0.5,0.05,0.25,0.5,0.0,0.07,-0.05,3,False,True,0.1831,0.0009,0.0059,71,4.79,0.1332
2,0.3,0.05,0.25,0.5,0.0,0.07,-0.05,3,False,True,0.1831,0.0009,0.0059,71,4.79,0.1332
2,0.5,0.05,0.25,0.5,0.05,0.07,-0.05,3,False,True,0.1831,0.0009,0.0059,71,4.79,0.1332
2,0.5,0.08,0.2,0.5,0.05,0.07,-0.07,7,False,True,0.234,-0.0009,-0.0947,47,3.1,0.1331
2,0.5,0.08,0.2,0.5,0.0,0.07,-0.07,7,False,True,0.234,-0.0009,-0.0947,47,3.1,0.1331
2,0.3,0.08,0.2,0.5,0.05,0.07,-0.07,7,False,True,0.234,-0.0009,-0.0947,47,3.1,0.1331
2,0.3,0.08,0.2,0.5,0.0,0.07,-0.07,7,False,True,0.234,-0.0009,-0.0947,47,3.1,0.1331
3,0.5,0.1,0.25,0.5,0.05,0.1,-0.05,5,False,False,0.1368,0.002,0.1027,95,7.37,0.133
3,0.5,0.1,0.25,0.5,0.0,0.1,-0.05,5,False,False,0.1368,0.002,0.1027,95,7.37,0.133
3,0.3,0.05,0.25,0.5,0.0,0.07,-0.05,3,False,False,0.1359,0.0008,0.0242,103,6.92,0.1329
2,0.5,0.08,0.15,0.4,0.05,0.1,-0.05,3,False,False,0.085,-0.0013,-0.2778,153,9.44,0.1329
2,0.3,0.08,0.15,0.4,0.05,0.1,-0.05,3,False,False,0.085,-0.0013,-0.2778,153,9.44,0.1329
3,0.5,0.05,0.25,0.5,0.0,0.07,-0.05,3,False,False,0.1386,0.0008,0.0242,101,6.77,0.1329
2,0.5,0.1,0.15,0.5,0.0,0.1,-0.05,7,False,False,0.1337,-0.0068,-0.75,172,4.33,0.1329
2,0.5,0.08,0.15,0.4,0.0,0.1,-0.05,3,False,False,0.085,-0.0013,-0.2778,153,9.44,0.1329
2,0.3,0.1,0.15,0.5,0.0,0.1,-0.05,7,False,False,0.1337,-0.0068,-0.75,172,4.33,0.1329
2,0.3,0.1,0.15,0.5,0.05,0.1,-0.05,7,False,False,0.1337,-0.0068,-0.75,172,4.33,0.1329
3,0.5,0.05,0.25,0.5,0.05,0.07,-0.05,3,False,False,0.1386,0.0008,0.0242,101,6.77,0.1329
3,0.3,0.1,0.25,0.5,0.0,0.1,-0.05,5,False,False,0.134,0.002,0.1027,97,7.55,0.1329
2,0.3,0.08,0.15,0.4,0.0,0.1,-0.05,3,False,False,0.085,-0.0013,-0.2778,153,9.44,0.1329
2,0.5,0.1,0.15,0.5,0.05,0.1,-0.05,7,False,False,0.1337,-0.0068,-0.75,172,4.33,0.1329
3,0.3,0.05,0.25,0.5,0.05,0.07,-0.05,3,False,False,0.1359,0.0008,0.0242,103,6.92,0.1329
3,0.3,0.1,0.25,0.5,0.05,0.1,-0.05,5,False,False,0.134,0.002,0.1027,97,7.55,0.1329
3,0.3,0.08,0.2,0.5,0.05,0.07,-0.1,3,False,False,0.1389,0.0056,0.4341,72,14.47,0.1327
3,0.5,0.08,0.2,0.5,0.05,0.07,-0.05,5,False,False,0.2,-0.001,-0.1219,70,3.73,0.1327
3,0.3,0.08,0.2,0.5,0.0,0.07,-0.1,3,False,False,0.1389,0.0056,0.4341,72,14.47,0.1327
3,0.5,0.08,0.2,0.5,0.0,0.07,-0.05,5,False,False,0.2,-0.001,-0.1219,70,3.73,0.1327
2,0.5,0.1,0.15,0.3,0.05,0.07,-0.07,5,False,False,0.1837,0.0043,0.1796,49,6.36,0.1325
2,0.3,0.1,0.15,0.3,0.0,0.07,-0.07,5,False,False,0.1837,0.0043,0.1796,49,6.36,0.1325
2,0.5,0.1,0.15,0.3,0.0,0.07,-0.07,5,False,False,0.1837,0.0043,0.1796,49,6.36,0.1325
2,0.3,0.1,0.15,0.3,0.05,0.07,-0.07,5,False,False,0.1837,0.0043,0.1796,49,6.36,0.1325
2,0.5,0.05,0.2,0.4,0.05,0.05,-0.07,3,False,True,0.2051,0.0035,0.1218,39,5.71,0.1324
2,0.3,0.05,0.2,0.4,0.0,0.05,-0.07,3,False,True,0.2051,0.0035,0.1218,39,5.71,0.1324
2,0.5,0.05,0.2,0.4,0.0,0.05,-0.07,3,False,True,0.2051,0.0035,0.1218,39,5.71,0.1324
2,0.3,0.05,0.2,0.4,0.05,0.05,-0.07,3,False,True,0.2051,0.0035,0.1218,39,5.71,0.1324
3,0.5,0.1,0.15,0.5,0.05,0.07,-0.05,5,False,False,0.2424,0.0003,-0.0227,33,3.18,0.1323
3,0.3,0.1,0.15,0.5,0.05,0.07,-0.05,5,False,False,0.2424,0.0003,-0.0227,33,3.18,0.1323
3,0.3,0.1,0.15,0.5,0.0,0.07,-0.05,5,False,False,0.2424,0.0003,-0.0227,33,3.18,0.1323
3,0.5,0.1,0.15,0.5,0.0,0.07,-0.05,5,False,False,0.2424,0.0003,-0.0227,33,3.18,0.1323
3,0.5,0.05,0.2,0.5,0.0,0.07,-0.07,3,False,False,0.1507,0.0038,0.2665,73,8.86,0.1318
2,0.5,0.1,0.2,0.3,0.0,0.07,-0.07,3,False,False,0.1325,0.0042,0.3618,83,12.0,0.1318
3,0.5,0.05,0.2,0.5,0.05,0.07,-0.07,3,False,False,0.1507,0.0038,0.2665,73,8.86,0.1318
2,0.3,0.1,0.2,0.3,0.05,0.07,-0.07,3,False,False,0.1325,0.0042,0.3618,83,12.0,0.1318
2,0.5,0.1,0.2,0.3,0.05,0.07,-0.07,3,False,False,0.1325,0.0042,0.3618,83,12.0,0.1318
2,0.3,0.1,0.2,0.3,0.0,0.07,-0.07,3,False,False,0.1325,0.0042,0.3618,83,12.0,0.1318
3,0.3,0.08,0.2,0.5,0.05,0.07,-0.05,5,False,False,0.1944,-0.001,-0.1219,72,3.87,0.1316
3,0.3,0.08,0.2,0.5,0.0,0.07,-0.05,5,False,False,0.1944,-0.001,-0.1219,72,3.87,0.1316
2,0.5,0.08,0.15,0.3,0.0,0.07,-0.05,5,False,False,0.1739,0.0018,0.0806,69,5.58,0.1315
2,0.5,0.05,0.2,0.5,0.05,0.07,-0.07,5,False,True,0.2031,-0.0006,-0.1041,64,3.76,0.1315
2,0.3,0.05,0.2,0.5,0.0,0.07,-0.07,5,False,True,0.2031,-0.0006,-0.1041,64,3.76,0.1315
2,0.5,0.05,0.2,0.5,0.0,0.07,-0.07,5,False,True,0.2031,-0.0006,-0.1041,64,3.76,0.1315
2,0.5,0.08,0.15,0.3,0.05,0.07,-0.05,5,False,False,0.1739,0.0018,0.0806,69,5.58,0.1315
2,0.3,0.08,0.15,0.3,0.0,0.07,-0.05,5,False,False,0.1739,0.0018,0.0806,69,5.58,0.1315
2,0.3,0.05,0.2,0.5,0.05,0.07,-0.07,5,False,True,0.2031,-0.0006,-0.1041,64,3.76,0.1315
2,0.3,0.08,0.15,0.3,0.05,0.07,-0.05,5,False,False,0.1739,0.0018,0.0806,69,5.58,0.1315
3,0.5,0.1,0.25,0.5,0.0,0.1,-0.1,3,False,False,0.0947,0.0063,0.7222,95,28.73,0.1313
3,0.5,0.1,0.25,0.5,0.05,0.1,-0.1,3,False,False,0.0947,0.0063,0.7222,95,28.73,0.1313
3,0.3,0.08,0.25,0.5,0.0,0.1,-0.1,3,False,False,0.09,0.006,0.7222,100,30.4,0.1313
3,0.3,0.08,0.25,0.5,0.05,0.1,-0.1,3,False,False,0.09,0.006,0.7222,100,30.4,0.1313
3,0.5,0.08,0.25,0.5,0.0,0.1,-0.1,3,False,False,0.0918,0.0061,0.7222,98,29.74,0.1312
3,0.5,0.08,0.25,0.5,0.05,0.1,-0.1,3,False,False,0.0918,0.0061,0.7222,98,29.74,0.1312
3,0.3,0.1,0.25,0.5,0.0,0.1,-0.1,3,False,False,0.0928,0.0062,0.7222,97,29.4,0.1312
3,0.3,0.1,0.25,0.5,0.05,0.1,-0.1,3,False,False,0.0928,0.0062,0.7222,97,29.4,0.1312
2,0.5,0.08,0.12,0.5,0.05,0.1,-0.07,3,False,False,0.0699,0.0011,0.0397,143,15.2,0.131
2,0.3,0.08,0.12,0.5,0.0,0.1,-0.07,3,False,False,0.0699,0.0011,0.0397,143,15.2,0.131
2,0.3,0.08,0.12,0.5,0.05,0.1,-0.07,3,False,False,0.0699,0.0011,0.0397,143,15.2,0.131
2,0.3,0.08,0.25,0.3,0.0,0.1,-0.05,3,False,False,0.0781,0.0026,0.2951,128,16.98,0.131
2,0.5,0.08,0.25,0.3,0.0,0.1,-0.05,3,False,False,0.0781,0.0026,0.2951,128,16.98,0.131
2,0.5,0.08,0.12,0.5,0.0,0.1,-0.07,3,False,False,0.0699,0.0011,0.0397,143,15.2,0.131
2,0.3,0.08,0.25,0.3,0.05,0.1,-0.05,3,False,False,0.0781,0.0026,0.2951,128,16.98,0.131
2,0.5,0.08,0.25,0.3,0.05,0.1,-0.05,3,False,False,0.0781,0.0026,0.2951,128,16.98,0.131
3,0.3,0.08,0.25,0.5,0.0,0.1,-0.05,5,False,False,0.13,0.0014,0.0475,100,7.49,0.1309
3,0.5,0.08,0.25,0.5,0.05,0.1,-0.05,5,False,False,0.1327,0.0015,0.0475,98,7.32,0.1309
3,0.3,0.08,0.25,0.5,0.05,0.1,-0.05,5,False,False,0.13,0.0014,0.0475,100,7.49,0.1309
3,0.3,0.05,0.2,0.5,0.0,0.07,-0.07,3,False,False,0.1467,0.0037,0.2665,75,9.14,0.1309
2,0.5,0.05,0.15,0.5,0.0,0.1,-0.05,3,False,False,0.0981,-0.0033,-0.7908,367,7.03,0.1309
