min_consecutive_limit_up,min_entity_board_ratio,pullback_ratio_min,pullback_ratio_max,volume_shrink_ratio,volume_shrink_ratio_min,take_profit,stop_loss,hold_days,require_oversold,require_low_close,win_rate,avg_return,total_return,signal_count,profit_factor,sharpe,sortino,score
2,0.5,0.05,0.2,0.4,0.05,0.05,-0.1,5,False,False,0.3155,0.0099,4.5144,187,5.78,4.29,4.88,0.6237
2,0.3,0.05,0.2,0.4,0.05,0.05,-0.1,5,False,False,0.3155,0.0099,4.5144,187,5.78,4.29,4.88,0.6237
2,0.3,0.05,0.2,0.4,0.0,0.05,-0.1,5,False,False,0.3155,0.0099,4.5144,187,5.78,4.29,4.88,0.6237
2,0.5,0.05,0.2,0.4,0.0,0.05,-0.1,5,False,False,0.3155,0.0099,4.5144,187,5.78,4.29,4.88,0.6237
2,0.3,0.08,0.25,0.5,0.0,0.07,-0.1,7,False,False,0.2834,0.0112,11.0023,247,5.86,3.86,5.0,0.6237
2,0.3,0.08,0.25,0.5,0.05,0.07,-0.1,7,False,False,0.2834,0.0112,11.0023,247,5.86,3.86,5.0,0.6237
2,0.5,0.08,0.25,0.3,0.05,0.05,-0.07,7,False,False,0.3855,0.0125,1.6634,83,4.86,5.78,5.0,0.6234
2,0.5,0.08,0.25,0.3,0.0,0.05,-0.07,7,False,False,0.3855,0.0125,1.6634,83,4.86,5.78,5.0,0.6234
2,0.3,0.08,0.25,0.3,0.0,0.05,-0.07,7,False,False,0.3855,0.0125,1.6634,83,4.86,5.78,5.0,0.6234
2,0.3,0.08,0.25,0.3,0.05,0.05,-0.07,7,False,False,0.3855,0.0125,1.6634,83,4.86,5.78,5.0,0.6234
2,0.5,0.1,0.25,0.4,0.0,0.05,-0.1,5,False,False,0.3015,0.0116,3.4937,136,10.3,5.96,4.99,0.6233
2,0.3,0.1,0.25,0.4,0.0,0.05,-0.1,5,False,False,0.3015,0.0116,3.4937,136,10.3,5.96,4.99,0.6233
2,0.3,0.1,0.25,0.4,0.05,0.05,-0.1,5,False,False,0.3015,0.0116,3.4937,136,10.3,5.96,4.99,0.6233
2,0.5,0.1,0.25,0.4,0.05,0.05,-0.1,5,False,False,0.3015,0.0116,3.4937,136,10.3,5.96,4.99,0.6233
2,0.3,0.05,0.25,0.5,0.05,0.05,-0.1,3,False,False,0.2774,0.0114,34.4701,328,13.62,6.08,5.0,0.623
2,0.3,0.05,0.25,0.5,0.0,0.05,-0.1,3,False,False,0.2774,0.0114,34.4701,328,13.62,6.08,5.0,0.623
2,0.5,0.08,0.2,0.5,0.05,0.05,-0.1,3,False,False,0.2773,0.0113,9.8604,220,14.21,6.21,5.0,0.6225
2,0.5,0.08,0.2,0.5,0.0,0.05,-0.1,3,False,False,0.2773,0.0113,9.8604,220,14.21,6.21,5.0,0.6225
2,0.3,0.05,0.15,0.5,0.05,0.05,-0.1,3,False,False,0.276,0.0113,13.8867,250,13.8,6.07,5.0,0.6219
2,0.5,0.05,0.15,0.5,0.05,0.05,-0.1,3,False,False,0.276,0.0113,13.8867,250,13.8,6.07,5.0,0.6219
2,0.3,0.05,0.15,0.5,0.0,0.05,-0.1,3,False,False,0.276,0.0113,13.8867,250,13.8,6.07,5.0,0.6219
2,0.5,0.05,0.15,0.5,0.0,0.05,-0.1,3,False,False,0.276,0.0113,13.8867,250,13.8,6.07,5.0,0.6219
3,0.5,0.1,0.25,0.4,0.0,0.05,-0.1,7,False,False,0.4054,0.0158,0.752,37,7.76,7.93,5.0,0.6217
3,0.3,0.1,0.25,0.4,0.0,0.05,-0.1,7,False,False,0.4054,0.0158,0.752,37,7.76,7.93,5.0,0.6217
3,0.3,0.1,0.25,0.4,0.05,0.05,-0.1,7,False,False,0.4054,0.0158,0.752,37,7.76,7.93,5.0,0.6217
2,0.3,0.1,0.2,0.5,0.05,0.05,-0.07,5,False,False,0.3212,0.0089,2.896,165,4.81,4.03,5.0,0.6217
3,0.5,0.1,0.25,0.4,0.05,0.05,-0.1,7,False,False,0.4054,0.0158,0.752,37,7.76,7.93,5.0,0.6217
2,0.3,0.1,0.2,0.5,0.0,0.05,-0.07,5,False,False,0.3212,0.0089,2.896,165,4.81,4.03,5.0,0.6217
2,0.5,0.08,0.25,0.5,0.0,0.05,-0.1,3,False,False,0.2735,0.0113,13.3868,245,15.85,6.39,5.0,0.6213
2,0.5,0.08,0.25,0.5,0.05,0.05,-0.1,3,False,False,0.2735,0.0113,13.3868,245,15.85,6.39,5.0,0.6213
2,0.3,0.08,0.2,0.5,0.0,0.05,-0.1,3,False,False,0.2748,0.0112,9.8604,222,14.39,6.18,5.0,0.621
2,0.3,0.08,0.2,0.5,0.05,0.05,-0.1,3,False,False,0.2748,0.0112,9.8604,222,14.39,6.18,5.0,0.621
3,0.3,0.1,0.25,0.5,0.0,0.05,-0.1,7,False,False,0.4151,0.0136,0.9665,53,4.39,5.77,5.0,0.621
3,0.3,0.1,0.25,0.5,0.05,0.05,-0.1,7,False,False,0.4151,0.0136,0.9665,53,4.39,5.77,5.0,0.621
2,0.3,0.05,0.12,0.5,0.05,0.05,-0.1,3,False,False,0.2757,0.0112,6.1314,185,12.29,5.76,5.0,0.6208
2,0.5,0.05,0.12,0.5,0.05,0.05,-0.1,3,False,False,0.2757,0.0112,6.1314,185,12.29,5.76,5.0,0.6208
2,0.3,0.05,0.12,0.5,0.0,0.05,-0.1,3,False,False,0.2757,0.0112,6.1314,185,12.29,5.76,5.0,0.6208
2,0.5,0.05,0.12,0.5,0.0,0.05,-0.1,3,False,False,0.2757,0.0112,6.1314,185,12.29,5.76,5.0,0.6208
2,0.3,0.08,0.25,0.5,0.0,0.05,-0.1,3,False,False,0.2713,0.0112,13.3868,247,16.03,6.36,5.0,0.6199
2,0.3,0.08,0.25,0.5,0.05,0.05,-0.1,3,False,False,0.2713,0.0112,13.3868,247,16.03,6.36,5.0,0.6199
2,0.5,0.05,0.15,0.4,0.0,0.05,-0.1,5,False,False,0.3197,0.009,2.3517,147,4.97,3.81,5.0,0.6198
2,0.3,0.05,0.15,0.4,0.05,0.05,-0.1,5,False,False,0.3197,0.009,2.3517,147,4.97,3.81,5.0,0.6198
2,0.3,0.05,0.15,0.4,0.0,0.05,-0.1,5,False,False,0.3197,0.009,2.3517,147,4.97,3.81,5.0,0.6198
2,0.5,0.05,0.15,0.4,0.05,0.05,-0.1,5,False,False,0.3197,0.009,2.3517,147,4.97,3.81,5.0,0.6198
2,0.5,0.1,0.2,0.5,0.0,0.05,-0.07,5,False,False,0.319,0.0087,2.7176,163,4.77,3.94,5.0,0.6197
2,0.5,0.1,0.2,0.5,0.05,0.05,-0.07,5,False,False,0.319,0.0087,2.7176,163,4.77,3.94,5.0,0.6197
2,0.5,0.08,0.15,0.5,0.05,0.05,-0.07,5,False,False,0.3373,0.0077,2.2226,169,3.67,3.25,5.0,0.6191
2,0.5,0.08,0.15,0.5,0.0,0.05,-0.07,5,False,False,0.3373,0.0077,2.2226,169,3.67,3.25,5.0,0.6191
2,0.3,0.08,0.15,0.5,0.0,0.05,-0.07,5,False,False,0.3373,0.0077,2.2226,169,3.67,3.25,5.0,0.6191
2,0.3,0.08,0.15,0.5,0.05,0.05,-0.07,5,False,False,0.3373,0.0077,2.2226,169,3.67,3.25,5.0,0.6191
2,0.5,0.08,0.2,0.5,0.0,0.07,-0.1,7,False,False,0.2818,0.0105,6.8976,220,5.51,3.58,5.0,0.6189
2,0.5,0.08,0.2,0.5,0.05,0.07,-0.1,7,False,False,0.2818,0.0105,6.8976,220,5.51,3.58,5.0,0.6189
2,0.5,0.1,0.2,0.5,0.05,0.07,-0.1,7,False,False,0.2822,0.0104,3.5482,163,5.46,3.55,5.0,0.6184
2,0.5,0.1,0.2,0.5,0.0,0.07,-0.1,7,False,False,0.2822,0.0104,3.5482,163,5.46,3.55,5.0,0.6184
2,0.3,0.08,0.2,0.5,0.0,0.07,-0.1,7,False,False,0.2793,0.0105,6.8976,222,5.58,3.56,5.0,0.6174
2,0.3,0.08,0.2,0.5,0.05,0.07,-0.1,7,False,False,0.2793,0.0105,6.8976,222,5.58,3.56,5.0,0.6174
2,0.5,0.08,0.15,0.5,0.0,0.05,-0.1,3,False,False,0.2663,0.0111,5.0381,169,17.9,6.52,5.0,0.6169
2,0.3,0.08,0.15,0.5,0.05,0.05,-0.1,3,False,False,0.2663,0.0111,5.0381,169,17.9,6.52,5.0,0.6169
2,0.3,0.08,0.15,0.5,0.0,0.05,-0.1,3,False,False,0.2663,0.0111,5.0381,169,17.9,6.52,5.0,0.6169
2,0.5,0.08,0.15,0.5,0.05,0.05,-0.1,3,False,False,0.2663,0.0111,5.0381,169,17.9,6.52,5.0,0.6169
2,0.3,0.08,0.25,0.4,0.0,0.05,-0.07,5,False,False,0.3118,0.0086,2.9125,170,5.06,4.0,5.0,0.6168
2,0.5,0.08,0.25,0.4,0.05,0.05,-0.07,5,False,False,0.3118,0.0086,2.9125,170,5.06,4.0,5.0,0.6168
2,0.3,0.08,0.25,0.4,0.05,0.05,-0.07,5,False,False,0.3118,0.0086,2.9125,170,5.06,4.0,5.0,0.6168
2,0.5,0.08,0.25,0.4,0.0,0.05,-0.07,5,False,False,0.3118,0.0086,2.9125,170,5.06,4.0,5.0,0.6168
2,0.3,0.1,0.2,0.5,0.0,0.07,-0.1,7,False,False,0.2788,0.0103,3.5482,165,5.55,3.53,5.0,0.6163
2,0.3,0.1,0.2,0.5,0.05,0.07,-0.1,7,False,False,0.2788,0.0103,3.5482,165,5.55,3.53,5.0,0.6163
3,0.5,0.1,0.25,0.5,0.05,0.05,-0.1,7,False,False,0.4118,0.0131,0.8765,51,4.24,5.55,5.0,0.6157
3,0.5,0.1,0.25,0.5,0.0,0.05,-0.1,7,False,False,0.4118,0.0131,0.8765,51,4.24,5.55,5.0,0.6157
2,0.3,0.08,0.2,0.4,0.05,0.07,-0.1,7,False,False,0.2667,0.0106,3.1861,150,6.41,3.76,5.0,0.614
2,0.5,0.08,0.2,0.4,0.05,0.07,-0.1,7,False,False,0.2667,0.0106,3.1861,150,6.41,3.76,5.0,0.614
2,0.3,0.08,0.2,0.4,0.0,0.07,-0.1,7,False,False,0.2667,0.0106,3.1861,150,6.41,3.76,5.0,0.614
2,0.5,0.08,0.2,0.4,0.0,0.07,-0.1,7,False,False,0.2667,0.0106,3.1861,150,6.41,3.76,5.0,0.614
2,0.3,0.08,0.15,0.5,0.0,0.07,-0.1,7,False,False,0.2781,0.0099,3.4205,169,5.37,3.37,5.0,0.6136
2,0.5,0.08,0.15,0.5,0.0,0.07,-0.1,7,False,False,0.2781,0.0099,3.4205,169,5.37,3.37,5.0,0.6136
2,0.3,0.08,0.15,0.5,0.05,0.07,-0.1,7,False,False,0.2781,0.0099,3.4205,169,5.37,3.37,5.0,0.6136
2,0.5,0.08,0.15,0.5,0.05,0.07,-0.1,7,False,False,0.2781,0.0099,3.4205,169,5.37,3.37,5.0,0.6136
2,0.5,0.05,0.25,0.5,0.0,0.07,-0.1,7,False,False,0.2914,0.0093,12.6584,326,4.5,2.98,5.0,0.6123
2,0.5,0.05,0.25,0.5,0.05,0.07,-0.1,7,False,False,0.2914,0.0093,12.6584,326,4.5,2.98,5.0,0.6123
2,0.5,0.05,0.25,0.3,0.0,0.07,-0.1,7,False,False,0.2842,0.0148,2.7483,95,10.71,5.88,5.0,0.6115
2,0.5,0.05,0.25,0.3,0.05,0.07,-0.1,7,False,False,0.2842,0.0148,2.7483,95,10.71,5.88,5.0,0.6115
2,0.3,0.05,0.25,0.3,0.05,0.07,-0.1,7,False,False,0.2842,0.0148,2.7483,95,10.71,5.88,5.0,0.6115
2,0.3,0.05,0.25,0.3,0.0,0.07,-0.1,7,False,False,0.2842,0.0148,2.7483,95,10.71,5.88,5.0,0.6115
2,0.5,0.05,0.25,0.4,0.05,0.07,-0.1,7,False,False,0.2754,0.0097,4.9069,207,5.38,3.3,5.0,0.6113
2,0.3,0.05,0.25,0.4,0.05,0.07,-0.1,7,False,False,0.2754,0.0097,4.9069,207,5.38,3.3,5.0,0.6113
2,0.5,0.05,0.25,0.4,0.0,0.07,-0.1,7,False,False,0.2754,0.0097,4.9069,207,5.38,3.3,5.0,0.6113
2,0.3,0.08,0.25,0.3,0.05,0.07,-0.1,7,False,False,0.2892,0.0157,2.4267,83,12.17,6.36,5.0,0.6113
2,0.5,0.08,0.25,0.3,0.0,0.07,-0.1,7,False,False,0.2892,0.0157,2.4267,83,12.17,6.36,5.0,0.6113
2,0.3,0.05,0.25,0.4,0.0,0.07,-0.1,7,False,False,0.2754,0.0097,4.9069,207,5.38,3.3,5.0,0.6113
2,0.3,0.08,0.25,0.3,0.0,0.07,-0.1,7,False,False,0.2892,0.0157,2.4267,83,12.17,6.36,5.0,0.6113
2,0.5,0.08,0.25,0.3,0.05,0.07,-0.1,7,False,False,0.2892,0.0157,2.4267,83,12.17,6.36,5.0,0.6113
2,0.5,0.05,0.15,0.4,0.0,0.05,-0.1,7,False,False,0.381,0.0077,1.663,147,2.77,2.74,5.0,0.6111
2,0.3,0.05,0.15,0.4,0.05,0.05,-0.1,7,False,False,0.381,0.0077,1.663,147,2.77,2.74,5.0,0.6111
2,0.5,0.05,0.15,0.4,0.05,0.05,-0.1,7,False,False,0.381,0.0077,1.663,147,2.77,2.74,5.0,0.6111
2,0.3,0.05,0.15,0.4,0.0,0.05,-0.1,7,False,False,0.381,0.0077,1.663,147,2.77,2.74,5.0,0.6111
2,0.3,0.05,0.25,0.5,0.0,0.07,-0.1,7,False,False,0.2896,0.0092,12.6584,328,4.54,2.97,5.0,0.6106
2,0.3,0.05,0.25,0.5,0.05,0.07,-0.1,7,False,False,0.2896,0.0092,12.6584,328,4.54,2.97,5.0,0.6106
2,0.3,0.05,0.25,0.4,0.0,0.05,-0.07,5,False,False,0.3188,0.0072,2.7994,207,3.89,3.05,5.0,0.6094
2,0.5,0.05,0.25,0.4,0.0,0.05,-0.07,5,False,False,0.3188,0.0072,2.7994,207,3.89,3.05,5.0,0.6094
2,0.3,0.05,0.25,0.4,0.05,0.05,-0.07,5,False,False,0.3188,0.0072,2.7994,207,3.89,3.05,5.0,0.6094
2,0.5,0.05,0.25,0.4,0.05,0.05,-0.07,5,False,False,0.3188,0.0072,2.7994,207,3.89,3.05,5.0,0.6094
2,0.5,0.1,0.25,0.3,0.05,0.07,-0.1,7,False,False,0.2941,0.0166,1.9234,68,14.29,6.89,5.0,0.6092
2,0.3,0.1,0.25,0.3,0.0,0.07,-0.1,7,False,False,0.2941,0.0166,1.9234,68,14.29,6.89,5.0,0.6092
2,0.5,0.1,0.25,0.3,0.0,0.07,-0.1,7,False,False,0.2941,0.0166,1.9234,68,14.29,6.89,5.0,0.6092
2,0.3,0.1,0.25,0.3,0.05,0.07,-0.1,7,False,False,0.2941,0.0166,1.9234,68,14.29,6.89,5.0,0.6092
2,0.5,0.05,0.25,0.5,0.0,0.07,-0.1,5,False,False,0.2454,0.0109,24.7955,326,8.47,4.16,5.0,0.6085
2,0.5,0.05,0.25,0.5,0.05,0.07,-0.1,5,False,False,0.2454,0.0109,24.7955,326,8.47,4.16,5.0,0.6085
2,0.5,0.1,0.2,0.4,0.05,0.05,-0.07,7,False,False,0.3448,0.0091,1.6269,116,4.04,3.88,5.0,0.6084
2,0.3,0.1,0.2,0.4,0.0,0.05,-0.07,7,False,False,0.3448,0.0091,1.6269,116,4.04,3.88,5.0,0.6084
2,0.3,0.1,0.2,0.4,0.05,0.05,-0.07,7,False,False,0.3448,0.0091,1.6269,116,4.04,3.88,5.0,0.6084
2,0.5,0.1,0.2,0.4,0.0,0.05,-0.07,7,False,False,0.3448,0.0091,1.6269,116,4.04,3.88,5.0,0.6084
2,0.5,0.08,0.12,0.5,0.05,0.05,-0.1,5,False,False,0.3365,0.0106,1.8106,104,5.48,4.69,5.0,0.6081
2,0.3,0.08,0.12,0.5,0.05,0.05,-0.1,5,False,False,0.3365,0.0106,1.8106,104,5.48,4.69,5.0,0.6081
2,0.3,0.08,0.12,0.5,0.0,0.05,-0.1,5,False,False,0.3365,0.0106,1.8106,104,5.48,4.69,5.0,0.6081
2,0.5,0.08,0.12,0.5,0.0,0.05,-0.1,5,False,False,0.3365,0.0106,1.8106,104,5.48,4.69,5.0,0.6081
2,0.3,0.05,0.25,0.5,0.05,0.07,-0.1,5,False,False,0.2439,0.0108,24.7955,328,8.54,4.15,5.0,0.6075
2,0.3,0.05,0.25,0.5,0.0,0.07,-0.1,5,False,False,0.2439,0.0108,24.7955,328,8.54,4.15,5.0,0.6075
2,0.3,0.1,0.25,0.5,0.05,0.05,-0.05,7,False,False,0.3895,0.0068,2.1087,190,2.43,2.71,5.0,0.6072
2,0.3,0.1,0.25,0.5,0.0,0.05,-0.05,7,False,False,0.3895,0.0068,2.1087,190,2.43,2.71,5.0,0.6072
2,0.3,0.08,0.25,0.4,0.0,0.07,-0.1,5,False,False,0.2235,0.0117,5.4603,170,13.92,5.08,5.0,0.6062
2,0.5,0.08,0.25,0.4,0.05,0.07,-0.1,5,False,False,0.2235,0.0117,5.4603,170,13.92,5.08,5.0,0.6062
2,0.5,0.08,0.25,0.4,0.0,0.07,-0.1,5,False,False,0.2235,0.0117,5.4603,170,13.92,5.08,5.0,0.6062
2,0.3,0.08,0.25,0.4,0.05,0.07,-0.1,5,False,False,0.2235,0.0117,5.4603,170,13.92,5.08,5.0,0.6062
2,0.5,0.08,0.25,0.5,0.0,0.07,-0.1,5,False,False,0.2327,0.0111,11.4472,245,10.45,4.52,5.0,0.6055
2,0.5,0.08,0.25,0.5,0.05,0.07,-0.1,5,False,False,0.2327,0.0111,11.4472,245,10.45,4.52,5.0,0.6055
2,0.3,0.05,0.25,0.3,0.0,0.05,-0.05,7,False,False,0.3895,0.0083,1.0648,95,2.83,3.58,5.0,0.6053
2,0.3,0.05,0.25,0.3,0.05,0.05,-0.05,7,False,False,0.3895,0.0083,1.0648,95,2.83,3.58,5.0,0.6053
2,0.5,0.05,0.25,0.3,0.0,0.05,-0.05,7,False,False,0.3895,0.0083,1.0648,95,2.83,3.58,5.0,0.6053
2,0.5,0.05,0.25,0.3,0.05,0.05,-0.05,7,False,False,0.3895,0.0083,1.0648,95,2.83,3.58,5.0,0.6053
2,0.5,0.1,0.25,0.4,0.05,0.07,-0.07,7,False,False,0.2721,0.0104,2.6127,136,5.95,3.86,5.0,0.6052
2,0.3,0.1,0.25,0.4,0.05,0.07,-0.07,7,False,False,0.2721,0.0104,2.6127,136,5.95,3.86,5.0,0.6052
2,0.5,0.1,0.25,0.4,0.0,0.07,-0.07,7,False,False,0.2721,0.0104,2.6127,136,5.95,3.86,5.0,0.6052
2,0.3,0.1,0.25,0.4,0.0,0.07,-0.07,7,False,False,0.2721,0.0104,2.6127,136,5.95,3.86,5.0,0.6052
3,0.3,0.1,0.25,0.5,0.0,0.05,-0.07,7,False,False,0.4151,0.0112,0.7343,53,3.2,4.67,5.0,0.6051
3,0.3,0.1,0.25,0.5,0.05,0.05,-0.07,7,False,False,0.4151,0.0112,0.7343,53,3.2,4.67,5.0,0.6051
2,0.5,0.08,0.25,0.4,0.0,0.07,-0.07,7,False,False,0.2706,0.009,2.9097,170,5.18,3.25,5.0,0.6048
2,0.5,0.08,0.25,0.4,0.05,0.07,-0.07,7,False,False,0.2706,0.009,2.9097,170,5.18,3.25,5.0,0.6048
2,0.3,0.08,0.25,0.4,0.0,0.07,-0.07,7,False,False,0.2706,0.009,2.9097,170,5.18,3.25,5.0,0.6048
2,0.3,0.08,0.25,0.4,0.05,0.07,-0.07,7,False,False,0.2706,0.009,2.9097,170,5.18,3.25,5.0,0.6048
2,0.5,0.05,0.2,0.3,0.0,0.05,-0.1,7,False,False,0.3494,0.0116,1.4626,83,5.99,5.21,5.0,0.6047
2,0.3,0.05,0.2,0.3,0.0,0.05,-0.1,7,False,False,0.3494,0.0116,1.4626,83,5.99,5.21,5.0,0.6047
2,0.3,0.05,0.2,0.3,0.05,0.05,-0.1,7,False,False,0.3494,0.0116,1.4626,83,5.99,5.21,5.0,0.6047
2,0.5,0.05,0.2,0.3,0.05,0.05,-0.1,7,False,False,0.3494,0.0116,1.4626,83,5.99,5.21,5.0,0.6047
3,0.3,0.08,0.25,0.5,0.0,0.05,-0.1,7,False,False,0.4074,0.0114,0.7659,54,3.48,4.52,5.0,0.6047
3,0.3,0.08,0.25,0.5,0.05,0.05,-0.1,7,False,False,0.4074,0.0114,0.7659,54,3.48,4.52,5.0,0.6047
2,0.3,0.08,0.25,0.4,0.0,0.1,-0.1,7,False,False,0.1882,0.0132,6.4546,170,12.43,3.98,5.0,0.6042
2,0.3,0.08,0.25,0.5,0.0,0.07,-0.1,5,False,False,0.2308,0.011,11.4472,247,10.56,4.5,5.0,0.6042
2,0.3,0.08,0.25,0.4,0.05,0.1,-0.1,7,False,False,0.1882,0.0132,6.4546,170,12.43,3.98,5.0,0.6042
2,0.3,0.08,0.25,0.5,0.05,0.07,-0.1,5,False,False,0.2308,0.011,11.4472,247,10.56,4.5,5.0,0.6042
2,0.5,0.08,0.25,0.4,0.0,0.1,-0.1,7,False,False,0.1882,0.0132,6.4546,170,12.43,3.98,5.0,0.6042
2,0.5,0.08,0.25,0.4,0.05,0.1,-0.1,7,False,False,0.1882,0.0132,6.4546,170,12.43,3.98,5.0,0.6042
2,0.5,0.08,0.2,0.5,0.0,0.05,-0.07,3,False,False,0.2727,0.0088,5.174,220,7.51,4.47,5.0,0.6041
2,0.5,0.08,0.2,0.5,0.05,0.05,-0.07,3,False,False,0.2727,0.0088,5.174,220,7.51,4.47,5.0,0.6041
2,0.5,0.1,0.15,0.5,0.05,0.05,-0.07,7,False,False,0.375,0.0075,1.1091,112,2.86,2.97,5.0,0.6038
2,0.3,0.1,0.15,0.5,0.0,0.05,-0.07,7,False,False,0.375,0.0075,1.1091,112,2.86,2.97,5.0,0.6038
2,0.3,0.1,0.15,0.5,0.05,0.05,-0.07,7,False,False,0.375,0.0075,1.1091,112,2.86,2.97,5.0,0.6038
2,0.5,0.1,0.15,0.5,0.0,0.05,-0.07,7,False,False,0.375,0.0075,1.1091,112,2.86,2.97,5.0,0.6038
2,0.5,0.05,0.2,0.5,0.05,0.07,-0.1,5,False,False,0.2425,0.0102,15.2781,301,7.87,3.84,5.0,0.603
2,0.5,0.05,0.2,0.5,0.0,0.07,-0.1,5,False,False,0.2425,0.0102,15.2781,301,7.87,3.84,5.0,0.603
2,0.5,0.05,0.12,0.5,0.0,0.07,-0.1,5,False,False,0.2486,0.0099,4.1454,185,6.99,3.58,5.0,0.6028
2,0.5,0.05,0.12,0.5,0.05,0.07,-0.1,5,False,False,0.2486,0.0099,4.1454,185,6.99,3.58,5.0,0.6028
2,0.3,0.05,0.12,0.5,0.0,0.07,-0.1,5,False,False,0.2486,0.0099,4.1454,185,6.99,3.58,5.0,0.6028
2,0.3,0.05,0.12,0.5,0.05,0.07,-0.1,5,False,False,0.2486,0.0099,4.1454,185,6.99,3.58,5.0,0.6028
2,0.3,0.08,0.2,0.5,0.05,0.05,-0.07,3,False,False,0.2703,0.0087,5.174,222,7.6,4.45,5.0,0.6027
2,0.3,0.08,0.2,0.5,0.0,0.05,-0.07,3,False,False,0.2703,0.0087,5.174,222,7.6,4.45,5.0,0.6027
2,0.5,0.08,0.25,0.4,0.0,0.05,-0.05,7,False,False,0.3824,0.0067,1.7165,170,2.51,2.69,5.0,0.6023
2,0.3,0.08,0.25,0.4,0.0,0.05,-0.05,7,False,False,0.3824,0.0067,1.7165,170,2.51,2.69,5.0,0.6023
2,0.5,0.08,0.25,0.4,0.05,0.05,-0.05,7,False,False,0.3824,0.0067,1.7165,170,2.51,2.69,5.0,0.6023
2,0.3,0.08,0.25,0.4,0.05,0.05,-0.05,7,False,False,0.3824,0.0067,1.7165,170,2.51,2.69,5.0,0.6023
2,0.3,0.05,0.2,0.5,0.0,0.07,-0.1,5,False,False,0.2409,0.0101,15.2781,303,7.94,3.83,5.0,0.602
2,0.3,0.05,0.2,0.5,0.05,0.07,-0.1,5,False,False,0.2409,0.0101,15.2781,303,7.94,3.83,5.0,0.602
2,0.5,0.08,0.2,0.4,0.05,0.05,-0.07,5,False,False,0.2933,0.0074,1.7566,150,4.91,3.4,5.0,0.6019
2,0.5,0.08,0.2,0.4,0.0,0.05,-0.07,5,False,False,0.2933,0.0074,1.7566,150,4.91,3.4,5.0,0.6019
2,0.3,0.08,0.2,0.4,0.0,0.05,-0.07,5,False,False,0.2933,0.0074,1.7566,150,4.91,3.4,5.0,0.6019
2,0.3,0.08,0.2,0.4,0.05,0.05,-0.07,5,False,False,0.2933,0.0074,1.7566,150,4.91,3.4,5.0,0.6019
2,0.5,0.1,0.25,0.5,0.05,0.07,-0.07,7,False,False,0.2819,0.0085,3.0464,188,4.52,2.95,5.0,0.6012
2,0.5,0.1,0.25,0.5,0.0,0.07,-0.07,7,False,False,0.2819,0.0085,3.0464,188,4.52,2.95,5.0,0.6012
2,0.5,0.08,0.25,0.5,0.05,0.05,-0.07,3,False,False,0.2694,0.0085,6.0431,245,7.37,4.32,5.0,0.6009
2,0.5,0.08,0.25,0.5,0.0,0.05,-0.07,3,False,False,0.2694,0.0085,6.0431,245,7.37,4.32,5.0,0.6009
2,0.3,0.05,0.25,0.4,0.05,0.05,-0.07,7,False,False,0.3816,0.007,2.5311,207,2.58,2.65,5.0,0.6007
2,0.5,0.05,0.25,0.4,0.0,0.05,-0.07,7,False,False,0.3816,0.007,2.5311,207,2.58,2.65,5.0,0.6007
2,0.5,0.05,0.25,0.4,0.05,0.05,-0.07,7,False,False,0.3816,0.007,2.5311,207,2.58,2.65,5.0,0.6007
2,0.3,0.05,0.25,0.4,0.0,0.05,-0.07,7,False,False,0.3816,0.007,2.5311,207,2.58,2.65,5.0,0.6007
2,0.3,0.05,0.25,0.4,0.05,0.1,-0.1,7,False,False,0.2029,0.0119,7.4575,207,8.95,3.39,5.0,0.6003
2,0.5,0.05,0.25,0.4,0.0,0.1,-0.1,7,False,False,0.2029,0.0119,7.4575,207,8.95,3.39,5.0,0.6003
2,0.3,0.05,0.25,0.4,0.0,0.1,-0.1,7,False,False,0.2029,0.0119,7.4575,207,8.95,3.39,5.0,0.6003
2,0.5,0.05,0.25,0.4,0.05,0.1,-0.1,7,False,False,0.2029,0.0119,7.4575,207,8.95,3.39,5.0,0.6003
2,0.5,0.05,0.15,0.5,0.05,0.07,-0.1,5,False,False,0.24,0.0099,8.3319,250,7.76,3.72,5.0,0.5998
2,0.3,0.05,0.15,0.5,0.0,0.07,-0.1,5,False,False,0.24,0.0099,8.3319,250,7.76,3.72,5.0,0.5998
2,0.3,0.05,0.15,0.5,0.05,0.07,-0.1,5,False,False,0.24,0.0099,8.3319,250,7.76,3.72,5.0,0.5998
2,0.5,0.05,0.15,0.5,0.0,0.07,-0.1,5,False,False,0.24,0.0099,8.3319,250,7.76,3.72,5.0,0.5998
2,0.3,0.08,0.25,0.5,0.0,0.05,-0.07,3,False,False,0.2672,0.0084,6.0431,247,7.45,4.3,5.0,0.5996
2,0.3,0.08,0.25,0.5,0.05,0.05,-0.07,3,False,False,0.2672,0.0084,6.0431,247,7.45,4.3,5.0,0.5996
2,0.3,0.05,0.25,0.4,0.0,0.07,-0.1,5,False,False,0.2319,0.0103,5.9839,207,9.13,4.04,5.0,0.5995
2,0.5,0.05,0.25,0.4,0.05,0.07,-0.1,5,False,False,0.2319,0.0103,5.9839,207,9.13,4.04,5.0,0.5995
2,0.5,0.05,0.25,0.4,0.0,0.07,-0.1,5,False,False,0.2319,0.0103,5.9839,207,9.13,4.04,5.0,0.5995
2,0.3,0.05,0.25,0.4,0.05,0.07,-0.1,5,False,False,0.2319,0.0103,5.9839,207,9.13,4.04,5.0,0.5995
